product,signal,family,strategy,median_cagr,worst_cagr,median_sharpe,worst_sharpe,median_calmar,worst_maxdd,median_exposure,total_trades,windows,robust_score
USD,SMH,PULLBACK_RECLAIM,RSI5_R10_H10,0.20944087819881596,0.11441305120310319,1.3410121292541834,0.8131644032195573,1.1710646136049734,-0.24853422724170182,0.08074329022389098,77.0,4,2.7725743692655977
USD,SMH,MA_REGIME,MA40_EXIT250,0.7262317221207663,0.31900762638158797,1.2006282429002255,0.8156492510107072,1.2036531576023504,-0.6483913405823738,0.8247896595076122,373.0,4,2.767697526446047
USD,SMH,MA_REGIME,MA90_EXIT250,0.6569137571297252,0.30614036211490925,1.1377432594306411,0.8001440142638461,1.0867720133747654,-0.6407617030938049,0.8140388703839636,268.0,4,2.5776214574288225
USD,SMH,MA_REGIME,MA20_EXIT250,0.6950244305828146,0.29838641468583393,1.1654013990659502,0.7792405605647692,1.0590561439561983,-0.6562677857535382,0.8379285088060016,452.0,4,2.5684608905062576
USD,SMH,MA_REGIME,MA100_EXIT250,0.6454978361436494,0.3065095337880004,1.1269779344087345,0.8010786690757483,1.0617972663577704,-0.6116930090908267,0.8134414986294376,259.0,4,2.542299634929442
USD,SMH,MA_REGIME,MA40_EXIT200,0.6219465367331907,0.26319180576027734,1.101395871662456,0.7290718704652861,1.0983529851755955,-0.6865447218171317,0.8124490498015895,359.0,4,2.513612727334512
USD,SMH,PULLBACK_RECLAIM,RSI15_R10_H40,0.6327044943228359,0.2354051518029343,1.1469480270010717,0.7026195946039954,1.0424142221518702,-0.610533446811438,0.6072034979857728,134.0,4,2.482719723705408
USD,SMH,MA_REGIME,MA20_EXIT200,0.6226194214139867,0.24824941547909996,1.0990035057160965,0.7009445466626656,1.0710787058297824,-0.6836420923568303,0.8241927633675405,448.0,4,2.4694430559510954
USD,SMH,PULLBACK_RECLAIM,RSI10_R10_H40,0.557475178689416,0.218429035656182,1.101598184479919,0.7119435797039418,1.0572812208186981,-0.6105334468114378,0.4628703649389707,103.0,4,2.4460798180526933
USD,SOXX,PULLBACK_RECLAIM,RSI5_R10_H20,0.26922460001225124,0.08831356722443218,1.1204088062265036,0.5026833120660673,1.1473356796250125,-0.5112304601407947,0.1432505273025545,70.0,4,2.4375720974802486
USD,SMH,MA_REGIME,MA30_EXIT200,0.6001230653856569,0.25354718000071386,1.0770567103081121,0.7116882085679664,1.0144630069670064,-0.6656632547847704,0.8162303432509517,386.0,4,2.396215359417467
USD,SMH,MA_REGIME,MA30_EXIT250,0.6512771936081412,0.29117632229211465,1.1255989296674935,0.7695592396046539,0.9293065155954737,-0.7008206470938396,0.8265798723133728,395.0,4,2.392883416310188
USD,SMH,MA_REGIME,MA63_EXIT200,0.5921740966967283,0.3008959363529591,1.0650957198827178,0.7948316373151805,0.9567663030618861,-0.6189328520471785,0.798710450676403,283.0,4,2.371017900449879
USD,SOXX,PULLBACK_RECLAIM,RSI5_R20_H10,0.1554579186673668,0.10695896900629331,1.1559845620671083,0.8834196774957543,0.9125226924546949,-0.1866590638611475,0.06114056844517356,58.0,4,2.3428416583988882
USD,SOXX,PULLBACK_RECLAIM,RSI15_R10_H40,0.5459561278504517,0.30824765687416744,1.0757640778009918,0.8565351635322979,0.891660487685291,-0.6122914891829829,0.5596127230037272,121.0,4,2.335682184806441
USD,SMH,PULLBACK_RECLAIM,RSI5_R20_H10,0.14980897606270416,0.08755856390680439,1.2127944658334806,0.7501911544621832,0.8864311423158067,-0.2460937871238511,0.05919898836028435,57.0,4,2.330552678718235
USD,SMH,PULLBACK_RECLAIM,RSI5_R20_H20,0.19442877966468708,0.08420943392647562,1.1864693465934637,0.5873294703992417,0.9260602587294235,-0.5119268306379636,0.10465035283701793,52.0,4,2.3014666898859355
USD,SMH,MA_REGIME,MA50_EXIT250,0.5867768603550401,0.2900873491954892,1.0676874354556247,0.7716688003678306,0.8774572067633775,-0.6687241905727208,0.819613705940266,341.0,4,2.2831055169087042
USD,SOXX,MA_REGIME,MA63_EXIT250,0.5782912383275869,0.28479548970210367,1.0716494106775478,0.7714565901710171,0.8280782657806312,-0.6983533588850209,0.7754267487136699,363.0,4,2.2349895688519847
USD,SOXX,PULLBACK_RECLAIM,RSI5_R20_H20,0.18871974988921458,0.11856684228938996,1.085853555691326,0.7701348392588233,0.89273149659553,-0.4172596799849362,0.11057599666692705,56.0,4,2.2304021832462566
USD,SOXX,MHT,MHT6_3,0.44137366473264594,0.16773881211809583,1.023547770881024,0.6110685519022022,0.9592431855583496,-0.512712280772833,0.5302722152690864,139.0,4,2.219427500473972
USD,SMH,MA_REGIME,MA50_EXIT200,0.529111372972936,0.2567229163447824,1.007098194738628,0.719522156442215,0.8976856529312225,-0.6137350852972829,0.8056789951217811,326.0,4,2.2130258449527953
USD,SMH,MA_REGIME,MA20_EXIT100,0.5704603679804534,0.23441279629502199,1.0550937016870279,0.6881053466270957,0.8280863036735311,-0.688889993047578,0.7660639574610433,479.0,4,2.1724127401648436
USD,SMH,MA_REGIME,MA90_EXIT200,0.514412566487969,0.2549792094600698,0.9959203459194492,0.7188425810992005,0.8432371890726196,-0.7183819566393623,0.7941299664057657,241.0,4,2.146357784996904
USD,SMH,MA_REGIME,MA100_EXIT200,0.4981474103717455,0.25302187728752124,0.9779726625692708,0.7156007519030119,0.8494944175924062,-0.7001194126170693,0.7949263035403155,232.0,4,2.1328782067811907
USD,SOXX,MHT,MHT6_2,0.42305924355935287,0.22144622029047123,0.9626021511459184,0.7092684525997098,0.8472032965048726,-0.4993597703227536,0.6034604888054512,91.0,4,2.0978456709459543
USD,SMH,PULLBACK_RECLAIM,RSI15_R10_H20,0.41794934946922324,0.18584050709283506,0.9773133261815729,0.6480293662644542,0.8339349273461608,-0.6208492786463787,0.42404120089478936,187.0,4,2.0661758486402646
USD,SMH,BREAKOUT_RSI,B20_RSI92,0.45551579675179754,0.14013747164721657,1.0454228341708398,0.531970042827093,0.8085073749399255,-0.6140848500065845,0.4568101620080657,613.0,4,2.0569914556411466
USD,SOXX,MA_REGIME,MA50_EXIT200,0.49501949181179583,0.2716388098912492,0.9780772662199393,0.7522296631650596,0.7426833099787411,-0.666528364325254,0.768521415658462,389.0,4,2.0446373969355696
USD,SOXX,PULLBACK_RECLAIM,RSI10_R10_H40,0.37498786737336764,0.19537795731362273,0.9031366600927465,0.6711979275619817,0.8261807768731613,-0.6117222889710849,0.4312158449370049,97.0,4,1.9948058975132148
USD,SOXX,MA_REGIME,MA63_EXIT150,0.4624386006587967,0.2416359406986348,0.9659044003225994,0.709007879507132,0.7273674373014776,-0.6357702819010391,0.7271676401056877,317.0,4,1.9913417778501774
USD,SOXX,MA_REGIME,MA63_EXIT200,0.48981708871258567,0.26732207199193425,0.9790497750800157,0.7472366747170627,0.6832411139017154,-0.716902245410024,0.7588609025170352,342.0,4,1.9827610936569637
USD,SOXX,MA_REGIME,MA40_EXIT250,0.4920057158865393,0.24313143279846616,0.979289453823434,0.6978167957754217,0.6988096073310095,-0.7040626097939262,0.7924593177568149,417.0,4,1.974118976497532
USD,SOXX,MA_REGIME,MA50_EXIT250,0.46755039350356675,0.27198446958021205,0.951257042404773,0.7478487264841601,0.6797944554124877,-0.6877820049589332,0.7836643245970626,399.0,4,1.954005914228407
USD,SMH,BREAKOUT_RSI,B40_RSI95,0.4330712544083076,0.16405547116488228,0.955479435640245,0.5748766000419389,0.7607010171513195,-0.615342316257515,0.4972839313030176,452.0,4,1.9419273383844902
USD,SOXX,MA_REGIME,MA40_EXIT200,0.4670421805859193,0.22182586919252567,0.9583717092096963,0.6651571847344664,0.7047150397117681,-0.6627390565936295,0.7768521415658463,418.0,4,1.9402889797013438
USD,SOXX,MA_REGIME,MA40_EXIT160,0.4476430113388288,0.24992718320568152,0.9380062555154337,0.717857315185874,0.690381934542005,-0.6483990801928969,0.7526747844527881,421.0,4,1.932816110456748
USD,SMH,BREAKOUT_RSI,B20_RSI95,0.4419311438546616,0.20253824221170436,0.9655280851978157,0.6448491792118822,0.6998249001978476,-0.6314881675826671,0.5285579528285584,488.0,4,1.9278344013044861
USD,SOXX,MA_REGIME,MA63_EXIT160,0.4581527994722887,0.24488721755743392,0.9588195431498472,0.7135202064234345,0.665421079969519,-0.6885156080316471,0.7319718224169101,322.0,4,1.9250642835039418
USD,SMH,MHT,MHT6_2,0.42490774238809903,0.21337616879671972,0.9501354383432314,0.6848273442434663,0.6703274641131527,-0.6338808494893682,0.6442172416581188,90.0,4,1.8983578229156106
USD,SMH,BREAKOUT_RSI,B40_RSI92,0.421804426344655,0.11442008801198944,0.9695338475382965,0.4781033603429864,0.7260115112309335,-0.6907481149555883,0.4102654359616187,545.0,4,1.8722812428609714
USD,SMH,BREAKOUT_RSI,B50_RSI95,0.4106788950625906,0.1585868391556784,0.9291447453761987,0.5654970962700785,0.7183323885553999,-0.6217391410064006,0.4793491864831039,442.0,4,1.8681448275769574
USD,SMH,MA_REGIME,MA30_EXIT100,0.4516330109173733,0.22694671691717772,0.9425967510393237,0.6781391110140584,0.6360568457180634,-0.7100513326092913,0.7521282954136499,403.0,4,1.8616617329694907
USD,SMH,MA_REGIME,MA63_EXIT100,0.42682160022436944,0.229149757826568,0.9193763089747584,0.6875170291696802,0.6354523272692947,-0.671681543851659,0.7439645136141736,261.0,4,1.8412827724497571
USD,SMH,PULLBACK_RECLAIM,RSI10_R10_H20,0.3303104722187401,0.09452543345713282,0.8800670964204789,0.4412613972146511,0.799766269356889,-0.610533446811438,0.3205316418369498,146.0,4,1.837411431809597
USD,SOXX,PULLBACK_RECLAIM,RSI10_R20_H10,0.21680121414482723,0.09573189258238601,0.9511360617647889,0.5690317933386185,0.6949581445845158,-0.42862009463126594,0.16086105240795673,138.0,4,1.8362181009751524
USD,SOXX,PULLBACK_RECLAIM,RSI15_R10_H20,0.3401496154113237,0.19576241969948827,0.8769168990852951,0.6808486703502706,0.6861924979898,-0.5978022644122377,0.41739311787853484,185.0,4,1.8312027745124069
USD,SOXX,MA_REGIME,MA20_EXIT100,0.44539225515909986,0.19974486437012118,0.9284352866737473,0.6286271424974548,0.6455807039403771,-0.7042175186523509,0.7400982999582812,533.0,4,1.8310452084235487
USD,SOXX,PULLBACK_RECLAIM,RSI15_R20_H40,0.3759632741631427,0.18259039643759833,0.9055362659367812,0.6367731068734,0.6680032808329429,-0.6105334468114381,0.4363898960465341,102.0,4,1.8240280217068732
USD,SOXX,MA_REGIME,MA20_EXIT250,0.46393559193584544,0.19199696809901923,0.9357220365326544,0.6059070756335786,0.6367509756559856,-0.7285981642319364,0.8131799202968095,522.0,4,1.8199482651465442
USD,SOXX,MHT,MHT5_2,0.3873037829972181,0.21291670018379794,0.8859988382044404,0.669926547827286,0.6580782378171158,-0.5885375943777258,0.6709602280628564,136.0,4,1.8180170630702768
USD,SMH,BREAKOUT_RSI,B50_RSI92,0.4041313077729404,0.10880605645762254,0.951810478481767,0.4654581524457143,0.6934170409834144,-0.6996108523808136,0.39794752120706434,530.0,4,1.8159950858054212
USD,SOXX,PULLBACK_RECLAIM,RSI10_R20_H40,0.3797017223778102,0.13167746021999038,0.9404812101789617,0.5296095474817716,0.6767627322819892,-0.6105334468114378,0.40075606844409073,92.0,4,1.815485059441389
USD,SMH,MA_REGIME,MA40_EXIT100,0.42622596672905233,0.21120799456502182,0.9160541145683276,0.652003647098827,0.6241037062027142,-0.6829409319203924,0.7471503559974191,362.0,4,1.8087627298282594
USD,SMH,MHT,MHT5_2,0.4245623460839071,0.22916912847777882,0.9224237898329185,0.6938261645036508,0.5823314719994008,-0.7290733310810034,0.7105629159741891,153.0,4,1.7927963671971212
