strategy,family,asset_count,median_asset_score,median_cagr,median_sharpe,median_calmar,median_late_cagr,median_stress_cagr,worst_maxdd,worst_late_cagr,median_trades,median_exposure,robust_score,actual_asset_count,actual_median_cagr,actual_median_sharpe,actual_median_calmar,actual_positive_share,actual_score,final_score,universe,leverage
PRICE_SMA100_H1,price_hysteresis,3,0.7218518518518519,0.10713209945724156,0.4776031137319712,0.14197895270454233,0.15162814440235284,0.07106071831742211,-0.7658341504779548,0.14799329496847569,76.0,0.6892893474785642,0.7643884892086331,3,0.15775374587844504,0.6488845534860763,0.3332662318468339,1.0,0.9150602409638554,0.7945228395596776,index,2
RSI2_15_REC3_XR70_T20,pullback_reclaim,3,0.9093984962406014,0.054709190808929664,0.5518955702344334,0.27642474023890584,0.03637237503984925,0.006849249463004803,-0.4630864819037447,0.031082138135501314,279.0,0.11464461758626172,0.7856115107913669,3,0.056358952838482246,0.5639576881879541,0.2504162343407573,1.0,0.7692771084337349,0.7823446303198405,index,2
MHT_VOL_E4_VR125,volatility_managed_trend,3,0.6770072992700731,0.08654087733545812,0.42920050098168194,0.10766884860286671,0.17355558130824789,0.0489278615939468,-0.8037689495005331,0.1226240774728129,92.0,0.6727219880831274,0.718884892086331,3,0.19155600674088413,0.6741646424393662,0.33304690636582523,1.0,0.9415662650602409,0.7634211666811129,index,2
MHT_VOL_E5_VR100,volatility_managed_trend,3,0.7124060150375939,0.08172582164724673,0.4167018726342118,0.1193819366273116,0.13929008494873374,0.051440406413718165,-0.7815827010344727,0.0991841071894739,63.0,0.5986048539456474,0.7276978417266188,3,0.14624651273451805,0.6056270133741819,0.28873979776078285,1.0,0.8728915662650601,0.756736586634307,index,2
RSI2_15_REC3_XR70_T10,pullback_reclaim,3,0.8864661654135338,0.05141693525811886,0.5257499852503619,0.25979022468536106,0.03615263137235103,0.0033844257947179823,-0.550275629206775,0.026164422784034524,280.0,0.11321354746382573,0.7514388489208634,3,0.05620422671042169,0.566954120449544,0.2505418893020476,1.0,0.7683734939759036,0.7548257779318714,index,2
MHT_E4_X3,multi_horizon_trend,3,0.6996240601503758,0.09106341147659092,0.4676863389164132,0.11515705272371744,0.1481688966603958,0.039519057517873435,-0.7907758085392171,0.10730929572952608,173.0,0.6734486266531028,0.7179856115107914,3,0.14846193344574998,0.6345948475232324,0.3308920623024388,1.0,0.8942771084337349,0.7532439108953801,index,2
MHT_VOL_E5_VR125,volatility_managed_trend,3,0.6988721804511279,0.08447927878442263,0.4395623968854137,0.11721944183383592,0.13866115159940806,0.05064348864548407,-0.788778455605244,0.0984314269896791,77.0,0.637116698154338,0.714568345323741,3,0.15400942068845236,0.5976977389065962,0.2694434879658434,1.0,0.8665662650602409,0.7449679292710409,index,2
BRK20_F100_XMA50,breakout,3,0.6984962406015037,0.06768398185477231,0.4199608449292979,0.11427172674152669,0.141626435524278,0.03337636957110224,-0.74180345875504,0.05978034058967996,109.0,0.5478854817613719,0.7176258992805755,3,0.11598825492218423,0.5635956234893226,0.2359328861195722,1.0,0.8271084337349398,0.7395224061714484,index,2
MHT_E5_X3,multi_horizon_trend,3,0.7274436090225563,0.07402467211688135,0.43938181533411724,0.12567436516658728,0.11071663680733335,0.0356894997293864,-0.7994541214244314,0.08691613747045057,108.0,0.6340648161604417,0.6971223021582734,3,0.12619043693948484,0.5724003910526942,0.26599191298584185,1.0,0.8454819277108433,0.7267942272687874,index,2
PRICE_SMA50_H2,price_hysteresis,3,0.6554744525547446,0.0862035407051629,0.40932964104431707,0.10281506104837464,0.1773443799955401,0.05015881429849878,-0.8384330060807337,0.09518216849827277,80.0,0.6472896381339922,0.6928057553956835,3,0.15401724373956993,0.5619859723121031,0.2332163279859337,1.0,0.8433734939759036,0.7229193031117275,index,2
TSMOM_E4_X2,time_series_momentum,3,0.680827067669173,0.07604565337303804,0.3902614578599924,0.10712069991178697,0.10576910682859442,0.04445083531835836,-0.7671210728246625,0.054907713795874225,90.0,0.5262316523761081,0.6830935251798562,3,0.12083771099341933,0.5869316365348624,0.3080513424908638,1.0,0.8644578313253012,0.7193663864089452,index,2
MHT_VOL_E4_VR100,volatility_managed_trend,3,0.6346715328467153,0.06815777446011628,0.40090922505945287,0.08958158481252106,0.14256284746736148,0.03526424704005837,-0.7871997518407354,0.10893270718968817,75.0,0.6310129341665456,0.6633093525179856,3,0.16415045859512656,0.6509960215566906,0.3030442196624246,1.0,0.9111445783132529,0.7128763976770391,index,2
RSI2_10_REC3_XR70_T20,pullback_reclaim,3,0.8218518518518518,0.03914556745547637,0.4599614765340053,0.16879371593313763,0.016592411159968457,0.005169112887591032,-0.474596197285557,0.00498664846950625,201.0,0.0834790904754333,0.7309352517985612,3,0.032639904483622084,0.3780895536717679,0.12218930984970343,1.0,0.6117469879518072,0.7070975990292104,index,2
RSI2_15_REC3_XR90_T20,pullback_reclaim,3,0.6680451127819549,0.05379194082961036,0.37394339179146713,0.10081911213458854,0.08818663339967503,0.011882574506797416,-0.6520398225054925,0.02140495455933733,209.0,0.2807788198978986,0.6820143884892086,3,0.08405439581065699,0.45997950498871915,0.19390190800488566,1.0,0.7626506024096386,0.6981416312732946,index,2
PRICE_SMA100_H0,price_hysteresis,3,0.6526315789473685,0.08143401090783531,0.45720050791395744,0.10297501240553679,0.1479016172124319,0.033634618405078864,-0.8347060148531107,0.10901855149870787,159.0,0.688853364336579,0.6507194244604317,3,0.14892059218418585,0.6143004153379027,0.30801523649059626,1.0,0.8867469879518072,0.6979249371587068,index,2
BRK20_F200_XMA50,breakout,3,0.6354014598540146,0.06143914536503026,0.37147492219507244,0.10325395896327048,0.15975592243700154,0.027827525814875465,-0.799645693455552,0.050993880358440435,106.0,0.5151867461124836,0.6618705035971224,3,0.10878871489432274,0.49566385340940833,0.20458686143335966,1.0,0.7936746987951807,0.6882313426367341,index,2
RSI2_10_REC3_XR90_T20,pullback_reclaim,3,0.688345864661654,0.04417028025187153,0.29741772173186104,0.08445582910656341,0.05302088567072838,0.015410917888501796,-0.52299859842876,0.025584135582106704,160.0,0.21944484813253887,0.7079136690647483,3,0.047286984359453665,0.32202449921131443,0.10209555459818338,1.0,0.5975903614457831,0.6858490075409553,index,2
MA_10_30,ma_crossover,3,0.6344444444444445,0.06704199255072973,0.3988612804791021,0.10896095314029339,0.2277176921771551,0.027475809990955558,-0.9477940809644791,0.09570420680854874,121.0,0.6301409678825752,0.6525179856115109,3,0.10833744597844208,0.5296598593004271,0.2224030270732077,1.0,0.8048192771084336,0.6829782439108953,index,2
MHT_E6_X3,multi_horizon_trend,3,0.6548872180451127,0.06276145160651825,0.4005825606665506,0.10330406762442532,0.09256083670201631,0.031036324986332797,-0.7436644768554574,0.08181125451190385,68.0,0.562999564016858,0.6478417266187051,3,0.10215040338755643,0.5626552072610609,0.2762475468688071,1.0,0.819578313253012,0.6821890439455666,index,2
RSI2_10_REC3_XR70_T10,pullback_reclaim,3,0.8139097744360901,0.036673796714997264,0.43779970775162996,0.17197648738038515,0.005083740400663395,0.0025844029134181046,-0.538776127275502,0.0034427284556382,202.0,0.08268405151852441,0.6924460431654677,3,0.03264344221947324,0.3783944415343018,0.12230523381179374,1.0,0.6171686746987951,0.6773905694721332,index,2
BRK50_F100_XMA50,breakout,3,0.6,0.04881550031056725,0.35290378771734915,0.08978790296735811,0.12877925194202366,0.019367904294031568,-0.7265205168631396,0.04455991105062207,81.0,0.48539456474349657,0.6496402877697842,3,0.07760322411111242,0.4762721432088329,0.1932134993591568,1.0,0.7626506024096386,0.6722423506977551,index,2
RSI2_5_REC3_XR70_T20,pullback_reclaim,3,0.7338345864661654,0.023411476277736876,0.3717790940125156,0.1578928939787603,0.011727948481477624,0.005683523064178964,-0.28753794501725305,-0.007327279274416343,111.0,0.0409824153466066,0.7032374100719425,3,0.022587988890847566,0.31460628474156344,0.10038050289126321,1.0,0.5430722891566265,0.6712043858888793,index,2
PRICE_SMA50_H1,price_hysteresis,3,0.5808270676691729,0.06326092307610565,0.3783908957185333,0.08744367262717533,0.19015223294649863,0.02416773977462583,-0.8757093595190362,0.09589332797784467,116.0,0.6552826624037204,0.6223021582733813,3,0.13784377061220843,0.5729112762802611,0.2240677241244949,1.0,0.841867469879518,0.6662152205946087,index,2
PRICE_SMA50_H3,price_hysteresis,3,0.5903703703703703,0.07720438884738168,0.39097800946764566,0.09764298466472135,0.11506119759797451,0.04446187559277326,-0.7906803454695687,0.07242146643877279,60.0,0.6525214358378143,0.6201438848920863,3,0.11396406319861585,0.5217575040168868,0.2105435953510155,1.0,0.8045180722891566,0.6570187223715004,index,2
BRK126_F200_XMA50,breakout,3,0.5923357664233577,0.038929742960720715,0.2836599344647806,0.08060900360519786,0.09786445393808507,0.018230814215649094,-0.6575258324335413,0.02790753605143914,61.0,0.3800319720970789,0.6485611510791367,3,0.06429391247437666,0.36340236508472284,0.11785420527311918,1.0,0.6573795180722891,0.6503248244777672,index,2
BRK20_F200_XLOW10,breakout,3,0.6142335766423358,0.04670517595738555,0.32276877738251847,0.07303058045411305,0.11440364301289696,0.009714847828310669,-0.7264683638414218,0.057368667173440135,150.0,0.42610085743351256,0.6226618705035971,3,0.06867103285890219,0.4186576778683551,0.14903970872090547,1.0,0.71144578313253,0.6404186530293837,index,2
BRK63_F200_XMA50,breakout,3,0.5821167883211679,0.04490782999589471,0.3275342827056937,0.07065258311890635,0.12001945396744218,0.019419132116583526,-0.7735937041496752,0.03207424306862894,72.0,0.43816305769510244,0.6115107913669066,3,0.06801728076946456,0.4245341240261668,0.14294764064174195,1.0,0.7069277108433735,0.6305941752622,index,2
BRK126_F100_XMA50,breakout,3,0.5921052631578947,0.033152324351917395,0.2858506296048583,0.08167661518989991,0.09786445393808507,0.009193593547543788,-0.655047979102368,0.02790753605143914,62.0,0.38947827350675773,0.6233812949640288,3,0.06423293431396115,0.36340236508472284,0.11785420527311918,1.0,0.6552710843373494,0.6297592528386929,index,2
MA_20_50,ma_crossover,3,0.5656934306569343,0.06665765809384694,0.3621203584720963,0.07848966661181286,0.1292366932408313,0.03291333422719589,-0.85372780798572,0.11055188294178908,66.0,0.6515041418398488,0.5809352517985612,3,0.11127711888859393,0.4888781423216849,0.17973704506512045,1.0,0.7816265060240963,0.6210735026436682,index,2
TSMOM_E3_X2,time_series_momentum,3,0.5737037037037037,0.06752013921061506,0.36717621927848926,0.08299849994727965,0.12809352879983305,0.00994656056531018,-0.8309626296201713,0.07731660102223836,226.0,0.6302862955965702,0.5589928057553957,3,0.138874818155452,0.6105278744119459,0.281324880340563,1.0,0.8680722891566265,0.6208087024356419,index,2
BRK20_F200_XLOW20,breakout,3,0.5648148148148148,0.045563390919796776,0.33019516645781255,0.08201333047240171,0.1728833264058589,0.012513333071337618,-0.9052541593708575,0.03572096387648149,91.0,0.54323499491353,0.5741007194244604,3,0.1012357453472088,0.44604620069886675,0.17505050392031832,1.0,0.7554216867469878,0.6103649128889659,index,2
RSI2_5_REC3_XR70_T10,pullback_reclaim,3,0.6578947368421053,0.017910783307951483,0.30088685094665796,0.12138478586261126,-0.0013588121116435703,0.0003112930767383837,-0.3483422227252664,-0.007231376993914296,111.0,0.04083708763261154,0.6258992805755397,3,0.019899137024612212,0.31507898532547796,0.10054457629743646,1.0,0.5418674698795181,0.6090929184363354,index,2
BRK20_F100_XLOW10,breakout,3,0.5572992700729926,0.044785842235790074,0.30160171204735386,0.05974464467624167,0.10642525674190284,0.00998000050691239,-0.7496210326211852,0.07625316624910572,157.0,0.4526958290946083,0.5654676258992806,3,0.08507004081926373,0.48001904717396854,0.2059357099900005,1.0,0.7731927710843373,0.607012654936292,index,2
BRK20_F100_XLOW20,breakout,3,0.5377777777777778,0.05414472659159042,0.3638901625233131,0.07838578045643003,0.15268352027813692,0.019130076571486798,-0.919127059077849,0.05421883712750053,97.0,0.5746257811364627,0.5539568345323742,3,0.09265398907816458,0.524400941740108,0.2685763924181027,1.0,0.8051204819277108,0.6041895640114415,index,2
BRK63_F100_XMA50,breakout,3,0.5208029197080292,0.041816300543064955,0.3222208855229869,0.06966260786529599,0.10348817349341766,0.013997209715586711,-0.7104258305371585,0.03306510726651246,75.0,0.46083418107833163,0.5654676258992806,3,0.07024686713848682,0.4819687099554089,0.1722983294743621,1.0,0.7415662650602409,0.6006873537314726,index,2
BRK50_F100_XLOW20,breakout,3,0.5417293233082706,0.044782411899162655,0.33245690824827046,0.07524037167479783,0.14632854097332415,0.015502831805010109,-0.8683591298800686,0.04772867127492364,80.0,0.48510390931550645,0.5543165467625899,3,0.07528093616496778,0.4920327769173162,0.21342947132375684,1.0,0.7731927710843373,0.5980917916269394,index,2
PRICE_SMA50_H0,price_hysteresis,3,0.5532846715328468,0.051942255210136956,0.3373948241863434,0.0634958578769642,0.17990919731334687,-0.008282977203846076,-0.8180416321137887,0.06205322025584703,240.0,0.651649469553844,0.5474820143884892,3,0.1164504758702587,0.47326744797309417,0.19284381053076274,1.0,0.7888554216867469,0.5957566958481408,index,2
RSI2_5_REC3_XR90_T20,pullback_reclaim,3,0.5740601503759398,0.035645802313249986,0.3129840041537683,0.07530310947827475,0.02711824748711167,0.016144526540042614,-0.532575858013864,-0.014755550473013912,94.0,0.12759773288766169,0.6100719424460432,3,0.03465191337784557,0.30322535372826015,0.0709685868867303,1.0,0.5379518072289157,0.5956479154026177,index,2
BRK50_F200_XMA50,breakout,3,0.5503703703703704,0.041981812129965324,0.3232253810985439,0.0789279510830118,0.15030057459446544,0.01534173856533294,-0.8415244921586479,0.037514517168108164,76.0,0.45676500508647,0.5687050359712231,3,0.06868236305499065,0.3852906347119302,0.13232910545772197,1.0,0.6954819277108433,0.5940604143191471,index,2
DD20_5_REC5_T10,drawdown_reclaim,1,0.6598540145985401,0.02868702103167764,0.26818677473660935,0.07716153022500027,0.01750724402874737,-0.0037957119258653638,-0.3717787989432987,0.01750724402874737,190.0,0.050405469868023536,0.6392086330935252,3,0.006734633066485474,0.1462770255643826,0.024570253664119312,0.6666666666666666,0.34226907630522085,0.5798207217358644,index,2
DD20_5_REC5_T20,drawdown_reclaim,1,0.6598540145985401,0.02868702103167764,0.26818677473660935,0.07716153022500027,0.01750724402874737,-0.0037957119258653638,-0.3717787989432987,0.01750724402874737,190.0,0.050405469868023536,0.6392086330935252,3,0.006734633066485474,0.1462770255643826,0.024570253664119312,0.6666666666666666,0.34226907630522085,0.5798207217358644,index,2
DD20_5_REC5_T40,drawdown_reclaim,1,0.6598540145985401,0.02868702103167764,0.26818677473660935,0.07716153022500027,0.01750724402874737,-0.0037957119258653638,-0.3717787989432987,0.01750724402874737,190.0,0.050405469868023536,0.6392086330935252,3,0.006734633066485474,0.1462770255643826,0.024570253664119312,0.6666666666666666,0.34226907630522085,0.5798207217358644,index,2
BRK50_F200_XLOW20,breakout,3,0.5368421052631578,0.04075397449549478,0.3167539108215884,0.07367672792948442,0.16770280128377113,0.012863008192625536,-0.9103623577848267,0.040661904598314313,76.0,0.4585089376544107,0.5442446043165468,3,0.05626043601006314,0.4019915727724304,0.15718454540750937,1.0,0.6918674698795181,0.573769177429141,index,2
RSI2_15_REC3_XR90_T10,pullback_reclaim,3,0.5473684210526315,0.039064263806003474,0.31238221634845365,0.07391623441562575,0.0679956445356058,-0.006772922886256638,-0.6877826555324195,0.012887406582902772,245.0,0.2316523761081238,0.5262589928057554,3,0.07323023842792575,0.4565875515678266,0.16628797736345938,1.0,0.7373493975903614,0.5684770737626766,index,2
RSI2_15_REC3_XR90_T5,pullback_reclaim,3,0.7334586466165414,0.03834371064882225,0.34629701074013725,0.13201572799013747,0.008500330538467216,-0.012731494628726692,-0.7348522332865373,-0.0053666186742259425,286.0,0.1716320302281645,0.5665467625899281,3,0.03126918097425513,0.3005156838048491,0.12190253821150825,1.0,0.5662650602409639,0.5664904221201353,index,2
PRICE_SMA20_H2,price_hysteresis,3,0.43,0.052779392452090734,0.322474136861694,0.059392190823886165,0.208439474030085,0.012287402180040763,-0.9198571431607975,0.11710688680786707,129.0,0.624618514750763,0.5039568345323742,3,0.10826298749025032,0.5623628041824934,0.19231837361521428,1.0,0.7942771084337349,0.5620208893126464,index,2
RSI2_15_REC5_XR70_T20,pullback_reclaim,3,0.6060150375939849,0.028279687100265738,0.2800254680097388,0.09687922986792409,0.01657430465305909,-0.012163844051910289,-0.4918447715779981,0.01643532269411674,256.0,0.09068449353291673,0.5692446043165468,3,0.02681669726151692,0.2575147332757966,0.10349589203894251,1.0,0.5316265060240963,0.5617209846580568,index,2
BRK63_F200_XLOW20,breakout,3,0.5133333333333333,0.041139105548453125,0.32383587166677597,0.07217162901083238,0.14212328318870449,0.014503430791916738,-0.8882013407169712,0.034502982138111316,70.0,0.43772707455311727,0.5190647482014389,3,0.06112746340022679,0.43986342978635845,0.15715112240595894,1.0,0.7075301204819276,0.5567578226575367,index,2
BRK126_F200_XLOW20,breakout,3,0.5372180451127819,0.033389476796983786,0.28779113976059484,0.0700316835413504,0.1157463820468605,0.009472969062239489,-0.8257965270335352,0.02948410947199287,61.0,0.3823572155209999,0.5201438848920864,3,0.047861396116359645,0.37558613870764856,0.13057549265634763,1.0,0.6516566265060241,0.546446433214874,index,2
BRK126_F100_XLOW10,breakout,3,0.5062043795620438,0.022575266762817847,0.21876714651028467,0.03978829082143857,0.05403105322304147,-0.002699210894711701,-0.5673846826980046,0.03546205493782906,111.0,0.3044615608196483,0.5302158273381296,3,0.037666975440688866,0.3020930199334267,0.10715170522442542,1.0,0.5762048192771084,0.5394136257259253,index,2
RSI2_15_REC10_XR90_T20,pullback_reclaim,3,0.512406015037594,0.026711506144253994,0.248329131987255,0.07098193703172684,0.06867356109536082,-0.007538678368288476,-0.6087167921213361,0.03234906255712455,170.0,0.18282226420578404,0.5215827338129496,3,0.04011468201550472,0.30974898954479707,0.1089061597409567,1.0,0.5906626506024096,0.5353987171708416,index,2
RSI2_15_REC5_XR90_T20,pullback_reclaim,3,0.47703703703703704,0.03156465681871046,0.26300330682409495,0.057947459181380306,0.06593301921454708,-0.009011087241601157,-0.6126861036129376,0.014848868302860696,205.0,0.2562127597732888,0.49784172661870507,3,0.060498459200476695,0.3732828684329885,0.1269299631695263,1.0,0.6617469879518072,0.5306227788853255,index,2
BRK126_F100_XLOW20,breakout,3,0.5184210526315789,0.032610995699204226,0.2825834647814903,0.06839888341650563,0.1157463820468605,0.008266081594687114,-0.8365165322744041,0.02948410947199287,62.0,0.3909315506467083,0.49964028776978414,3,0.04780135944833375,0.37558613870764856,0.13057549265634763,1.0,0.6495481927710843,0.5296218687700442,index,2
BRK63_F100_XLOW20,breakout,3,0.43796992481203006,0.0369544089634819,0.2961345008625262,0.05625363758354787,0.1257299070784048,0.009328369183454033,-0.877619939010017,0.03549617809711214,74.0,0.4598168870803662,0.45719424460431657,3,0.07312607441036034,0.4966933346707981,0.18799806227011087,1.0,0.758433734939759,0.5174421426714051,index,2
RSI2_10_REC5_XR90_T20,pullback_reclaim,3,0.48185185185185186,0.025598975823353243,0.2309621263253169,0.04736997773095156,0.03400254844654649,-0.00478737621380898,-0.5635607196667773,0.023744557530692934,154.0,0.19735503560528994,0.5010791366906475,3,0.03731103576006989,0.28054821127496393,0.07924943709189822,1.0,0.5364457831325301,0.5081524659790241,index,2
BRK63_F200_XLOW10,breakout,3,0.4605263157894736,0.029665927313799578,0.2746899986609682,0.05581757817621453,0.0645705447098559,-0.0002128535076701965,-0.7317271574653699,0.03997321474900861,127.0,0.33832291818049703,0.47266187050359715,3,0.0489507945273886,0.35450081976318415,0.12549927698026003,1.0,0.6382530120481927,0.5057800988125163,index,2
RSI2_15_REC3_XR70_T5,pullback_reclaim,3,0.6552631578947369,0.028503809902116206,0.33146502638911013,0.10008679138607274,-0.008907921405002628,-0.020936721353079668,-0.5819781833793575,-0.034539944713772974,298.0,0.10158407208254615,0.5172661870503598,3,0.018845627720153413,0.2354157436475677,0.07178052576280636,0.6666666666666666,0.451004016064257,0.5040137528531392,index,2
BRK50_F200_XLOW10,breakout,3,0.44489051094890514,0.027795448484186247,0.2413453151228022,0.03756861916777377,0.08841315602223054,-0.0015900988949821837,-0.7398581342598048,0.04546850824639459,130.0,0.35648888242987936,0.4719424460431655,3,0.054431538567199844,0.3456080792933651,0.11523227378837227,1.0,0.6322289156626506,0.5039997399670626,index,2
RSI2_10_REC10_XR90_T20,pullback_reclaim,3,0.45338345864661656,0.015306753973306275,0.17697850702647372,0.029186277530394863,0.038430601301690404,-0.0030135720461569315,-0.5244503673812352,0.02593638104117324,114.0,0.11771544833599767,0.508273381294964,3,0.021551216209001467,0.2403012617778693,0.06541308045257471,1.0,0.4828313253012049,0.5031849700962122,index,2
RSI2_15_REC5_XR70_T10,pullback_reclaim,3,0.5270370370370371,0.027019878700047517,0.2579271288177614,0.0711862771310893,0.01643532269411674,-0.013511830554288062,-0.4918447715779981,0.01605054026682451,257.0,0.09039383810492661,0.49586330935251804,3,0.031568659054654,0.2638913550133663,0.09169635449629372,1.0,0.5231927710843374,0.501329201698882,index,2
RSI2_5_REC3_XR70_T5,pullback_reclaim,3,0.5763157894736842,0.014602500935162244,0.2691734976761575,0.0809127888040407,-0.019836799029461782,-0.0033095021705008554,-0.444858180749802,-0.02426964795727593,111.0,0.03793053335271036,0.5294964028776978,3,0.009705975578497172,0.16498312419545183,0.031034998000644416,0.6666666666666666,0.3808232931726907,0.49976178093669643,index,2
BRK50_F100_XLOW10,breakout,3,0.4045112781954887,0.03156221256351066,0.2688508221098302,0.052051442727236094,0.0794309150448469,-0.0011408315433893979,-0.7311118956978948,0.05256791486719514,136.0,0.380322627525069,0.43705035971223016,3,0.06381022641724976,0.41303841581897477,0.18427275537376162,1.0,0.711144578313253,0.4918692034324348,index,2
BRK63_F100_XLOW10,breakout,3,0.3907407407407407,0.02739929807848096,0.2501108062210229,0.04418087280968381,0.05555527561217222,-0.0034017798074420513,-0.6485911343429537,0.040971662517832685,131.0,0.3585234704258102,0.437410071942446,3,0.05406035042170387,0.36593023034100014,0.1377858387206461,1.0,0.6569277108433734,0.48131359972263155,index,2
RSI2_5_REC5_XR90_T20,pullback_reclaim,3,0.4685185185185185,0.02191148022031464,0.21062124209952687,0.04166077361263377,0.006682620083479529,0.004897232320139944,-0.5259499121175683,-0.007398686480439842,90.0,0.11597151576805696,0.4877697841726619,3,0.014704957134064722,0.17586260305423865,0.03011637529665903,1.0,0.42861445783132524,0.4759387189043946,index,2
RSI2_10_REC5_XR70_T20,pullback_reclaim,3,0.4733082706766917,0.015619268567609979,0.20645926941480466,0.06021217029368492,0.011306340476139987,-0.015741379597816296,-0.4918447715779982,-0.004133403387078127,179.0,0.06408952187182096,0.4544964028776979,3,0.015515900339295285,0.2296468811953548,0.0682879625547713,1.0,0.4701807228915662,0.45763326688047157,index,2
BRK20_F200_XMA20,breakout,3,0.41861313868613137,0.015408962164094042,0.20363261421860085,0.021510435148189778,0.07841547531638438,-0.018565076759825883,-0.716348230890661,0.05751850262365954,168.0,0.3957273652085453,0.4007194244604317,3,0.05080396861173875,0.34538394041302994,0.14714940402770182,1.0,0.650301204819277,0.45063578053220077,index,2
RSI2_15_REC10_XR90_T10,pullback_reclaim,3,0.4090225563909774,0.01905328019621977,0.2097919958938703,0.04086001166955703,0.037501780128745166,-0.01663315489331163,-0.5551852300778712,0.03681658799390286,193.0,0.14736230199098968,0.4241007194244604,3,0.03383746346874528,0.29160325566069,0.1024684430198905,1.0,0.5499999999999999,0.44928057553956835,index,2
BRK50_F100_XMA20,breakout,3,0.42116788321167886,0.012265501534938883,0.1806354274661864,0.01742391990200963,0.06216978961935693,-0.021076204802521814,-0.7039461615938795,0.04921656611577374,149.0,0.35576224385990407,0.3906474820143885,3,0.04708704609014891,0.37353588339568394,0.14362975773162692,1.0,0.6509036144578312,0.442698708503077,index,2
BRK126_F200_XLOW10,breakout,3,0.365925925925926,0.018608289235698683,0.20679097303415242,0.033387177497962994,0.05403105322304147,-0.008477801036582244,-0.5704922374886785,0.03546205493782906,109.0,0.2966138642639151,0.4118705035971223,3,0.03499946162037748,0.2920379320906755,0.09956339607000023,1.0,0.5542168674698795,0.44033977637167376,index,2
RSI2_5_REC10_XR90_T20,pullback_reclaim,3,0.3906015037593985,0.011612609514283001,0.16826655915529234,0.03128635160947109,0.018808943001263234,0.0006757736510658585,-0.4924673000895574,0.004687285255839502,56.0,0.049266095044324956,0.4406474820143885,3,0.01260772325816073,0.1854379233978273,0.04277204126915047,0.6666666666666666,0.4031124497991968,0.43314047557135016,index,2
RSI2_10_REC5_XR70_T10,pullback_reclaim,3,0.437593984962406,0.013841423076059955,0.18957759985964773,0.05335858844830596,0.001185963479192198,-0.016650974118314066,-0.4918447715779982,-0.004133403387078127,180.0,0.06408952187182096,0.42500000000000004,3,0.015143708011334578,0.20250933642839355,0.04656818145208672,1.0,0.45331325301204817,0.4306626506024097,index,2
BRK63_F200_XMA20,breakout,3,0.39379562043795624,0.008704793160071223,0.1679598870891467,0.013514492439957114,0.04253165881525178,-0.017686687242965293,-0.6713509208336175,0.03666196719383241,138.0,0.31710507193721843,0.3845323741007194,3,0.037768992740903506,0.3146374911332725,0.11469967694006808,1.0,0.5966867469879518,0.42696324867816593,index,2
BRK63_F100_XMA20,breakout,3,0.3674074074074074,0.01385175259899074,0.17479167597740064,0.02204689619506463,0.03765723593103654,-0.018039496575663838,-0.6282858356312107,0.033703025058870795,143.0,0.3359976747565761,0.3776978417266187,3,0.04332705692835459,0.3273450692219878,0.11241393543756559,1.0,0.6087349397590361,0.4239052613331022,index,2
BRK20_F100_XMA20,breakout,3,0.3967153284671533,0.01590406435012892,0.20299552428215964,0.0212781645684659,0.06970934627745096,-0.023518007842182054,-0.7474359124799063,0.06868994699206743,176.0,0.4207237320156954,0.3532374100719424,3,0.06760650460704265,0.39720187699581294,0.14888467787523915,1.0,0.700301204819277,0.4226501690214094,index,2
RSI2_15_REC5_XR90_T10,pullback_reclaim,3,0.4262962962962963,0.015432006888883132,0.17883525643141393,0.02970498224420434,0.04115760218545761,-0.025376812504071977,-0.6649025875428407,-0.022253218504796002,236.0,0.20781863101293416,0.391726618705036,3,0.04019540517207898,0.30335093483289016,0.09623259147823723,0.6666666666666666,0.5362449799196787,0.42063029094796456,index,2
MA_10_20,ma_crossover,3,0.367037037037037,0.031875407169966286,0.26315092562346637,0.035918097818768,0.12330898204539387,-0.013510212989492842,-0.9508821871512179,0.050729552347466234,172.0,0.6164801627670397,0.3305755395683453,3,0.09249957654538532,0.4237227760817948,0.1317704813397957,1.0,0.7259036144578312,0.4096411545462425,index,2
RSI2_5_REC5_XR70_T20,pullback_reclaim,3,0.39924812030075185,0.009624140817002136,0.16067131045656072,0.03710099504950173,-0.01935502338099937,-0.006723464681819391,-0.36545178590231486,-0.028928591142469706,102.0,0.034822706312609315,0.40431654676259,3,0.007257249417783385,0.1337792158005127,0.02226810884233179,0.6666666666666666,0.3359437751004016,0.39064199243015235,index,2
PRICE_SMA20_H1,price_hysteresis,3,0.2943609022556391,0.029534089832957466,0.2425265926527591,0.035446365775700504,0.16053315494041964,-0.015709964094574036,-0.926541205533125,0.09866871835482072,202.0,0.6158988519110594,0.3118705035971224,3,0.07313188309403595,0.4294787268261259,0.11535321787969086,1.0,0.6996987951807229,0.3894361619138425,index,2
BRK126_F100_XMA20,breakout,3,0.3182481751824818,0.016187717125264234,0.19144831566528878,0.029465859949004705,0.03312031160756668,-0.012652853295352262,-0.6069270169160725,0.02985442303425856,120.0,0.2867315797122511,0.35647482014388493,3,0.02382704200586061,0.2578468473211358,0.07973763787808359,1.0,0.5069277108433734,0.3865653982837826,index,2
