product,signal,strategy,start,end,years,cagr,sharpe,maxdd,calmar,exposure,trades,end_value
USD,SMH,PB_RSI5_R10_H40_TS12,2014-08-01,2017-08-01,3,0.11707982142684337,0.5531314709627779,-0.2688554329697941,0.435475006525151,0.36507936507936506,8.0,13939.674112999823
USD,SMH,PB_RSI5_R10_H40_TS12,2014-11-01,2017-11-01,3,0.15190727035646368,0.7090184830747108,-0.1551002809986045,0.9794132504365382,0.328042328042328,6.5,15284.546520740425
USD,SMH,PB_RSI5_R10_H40_TS12,2015-02-01,2018-02-01,3,0.1978428207344447,0.9121066394423257,-0.1503153909189483,1.316184720173623,0.2800528401585205,5.5,17199.2937232136
USD,SMH,PB_RSI5_R10_H40_TS12,2015-05-01,2018-05-01,3,0.1648069700567505,0.8847838414511842,-0.1383884330513514,1.1909013377989188,0.2222222222222222,4.5,15803.81300024281
USD,SMH,PB_RSI5_R10_H40_TS12,2015-08-01,2018-08-01,3,0.15859236081534567,0.8693594161048294,-0.1383884330513513,1.1459943386778386,0.21164021164021163,4.0,15552.205347895211
USD,SMH,PB_RSI5_R10_H40_TS12,2015-11-01,2018-11-01,3,0.07723122813025673,0.4607221064461512,-0.2853272294662603,0.27067598236147056,0.26023778071334214,7.0,12504.174173616924
USD,SMH,PB_RSI5_R10_H40_TS12,2016-02-01,2019-02-01,3,0.07723122813025673,0.4607221064461512,-0.2853272294662603,0.27067598236147056,0.26023778071334214,7.0,12504.174173616924
USD,SMH,PB_RSI5_R10_H40_TS12,2016-05-01,2019-05-01,3,0.14654091952909298,0.7044695215898935,-0.2853272294662603,0.5135889757287301,0.3086092715231788,7.5,15063.746706192385
USD,SMH,PB_RSI5_R10_H40_TS12,2016-08-01,2019-08-01,3,0.0565026777171187,0.3635283630442086,-0.2853272294662601,0.19802763943285032,0.27645502645502645,7.5,11792.660786890128
USD,SMH,PB_RSI5_R10_H40_TS12,2016-11-01,2019-11-01,3,0.096542100358467,0.5357829734498533,-0.2853272294662602,0.338355720689753,0.2526455026455027,7.0,13184.872412856592
USD,SMH,PB_RSI5_R10_H40_TS12,2017-02-01,2020-02-01,3,0.14471294928373024,0.7153459679596429,-0.2853272294662602,0.5071824009031093,0.2662251655629139,7.5,14991.906469014835
USD,SMH,PB_RSI5_R10_H40_TS12,2017-05-01,2020-05-01,3,0.1299583024636073,0.6612275536064928,-0.28532722946626043,0.45547108387345375,0.2523117569352708,6.5,14434.369475046024
USD,SMH,PB_RSI5_R10_H40_TS12,2017-08-01,2020-08-01,3,0.08017691748833977,0.4903845036721219,-0.25822116103363335,0.3104970838462643,0.20767195767195767,6.0,12603.311710920801
USD,SMH,PB_RSI5_R10_H40_TS12,2017-11-01,2020-11-01,3,0.08028726547161402,0.4907094642704047,-0.25822116103363335,0.31092442288707933,0.20794701986754968,6.0,12603.311710920801
USD,SMH,PB_RSI5_R10_H40_TS12,2018-02-01,2021-02-01,3,0.18722208524225126,0.8617811258943451,-0.25822116103363335,0.7250454784294984,0.2609271523178808,7.0,16722.458971423777
USD,SMH,PB_RSI5_R10_H40_TS12,2018-05-01,2021-05-01,3,0.16202895575448362,0.6755795119532167,-0.2984879846841447,0.5428324223031628,0.30952380952380953,11.0,15691.008229240826
USD,SMH,PB_RSI5_R10_H40_TS12,2018-08-01,2021-08-01,3,0.16959671912371177,0.6840732795953176,-0.2984879846841447,0.568186083949665,0.32847682119205296,11.5,15989.630924332578
USD,SMH,PB_RSI5_R10_H40_TS12,2018-11-01,2021-11-01,3,0.32108209421618694,1.0920836388244797,-0.2984879846841445,1.0756952061435612,0.34966887417218545,9.5,23030.82728830751
USD,SMH,PB_RSI5_R10_H40_TS12,2019-02-01,2022-02-01,3,0.44019201264095376,1.33526448357456,-0.2984879846841445,1.4747394710268098,0.36591809775429324,10.0,29915.057800797906
USD,SMH,PB_RSI5_R10_H40_TS12,2019-05-01,2022-05-01,3,0.33811107536781626,1.1403916650115633,-0.2984879846841443,1.132746015641469,0.31968295904887717,9.5,23987.13884527838
USD,SMH,PB_RSI5_R10_H40_TS12,2019-08-01,2022-08-01,3,0.3797582144794127,1.2562310014994063,-0.2984879846841443,1.2722730359859122,0.3134920634920635,9.0,26266.90872975031
USD,SMH,PB_RSI5_R10_H40_TS12,2019-11-01,2022-11-01,3,0.33019333901000647,1.1700776528905998,-0.2984879846841445,1.106219867976971,0.2804232804232804,8.5,23536.631412777195
USD,SMH,PB_RSI5_R10_H40_TS12,2020-02-01,2023-02-01,3,0.24038374736101553,0.9725141016349226,-0.2984879846841444,0.8053381030241002,0.20767195767195767,7.0,19083.946976981824
USD,SMH,PB_RSI5_R10_H40_TS12,2020-05-01,2023-05-01,3,0.24777846837491535,0.9948638522178441,-0.2984879846841444,0.8301120349521302,0.20927152317880796,7.5,19410.242605411775
USD,SMH,PB_RSI5_R10_H40_TS12,2020-08-01,2023-08-01,3,0.43180745791688047,1.294108789692406,-0.2984879846841444,1.4466493797859663,0.2612732095490716,8.0,29269.592838591074
USD,SMH,PB_RSI5_R10_H40_TS12,2020-11-01,2023-11-01,3,0.43112691832585726,1.2932457883035788,-0.2984879846841444,1.4443694233859008,0.2609271523178808,8.0,29269.592838591074
USD,SMH,PB_RSI5_R10_H40_TS12,2021-02-01,2024-02-01,3,0.39857970302900747,1.2501329560350047,-0.29848798468414484,1.335329137120136,0.23015873015873015,7.5,27356.571233681192
USD,SMH,PB_RSI5_R10_H40_TS12,2021-05-01,2024-05-01,3,0.6497227016901019,1.8114685340742884,-0.16063514896868203,4.044710674229673,0.21721854304635763,4.5,44809.50127881659
USD,SMH,PB_RSI5_R10_H40_TS12,2021-08-01,2024-08-01,3,0.929025675119026,2.166667015515922,-0.1979520127567801,4.693186303998345,0.24635761589403973,4.5,71594.8412753936
USD,SMH,PB_RSI5_R10_H40_TS12,2021-11-01,2024-11-01,3,0.9552431504557519,2.1463618586278677,-0.1979520127567801,4.825629894601987,0.2261904761904762,4.0,74748.47203127689
USD,SMH,PB_RSI5_R10_H40_TS12,2022-02-01,2025-02-01,3,0.8561475386566888,2.033527045264263,-0.1979520127567801,4.325025680383564,0.21248339973439576,4.0,63480.40861909789
USD,SMH,PB_RSI5_R10_H40_TS12,2022-05-01,2025-05-01,3,0.8561475386566888,2.0335270452642624,-0.1979520127567801,4.325025680383564,0.21248339973439576,4.0,63480.40861909789
USD,SMH,PB_RSI5_R10_H40_TS12,2022-08-01,2025-08-01,3,1.1146120549981626,2.3171017965316807,-0.1979520127567801,5.630718473005199,0.26525198938992045,5.0,93996.33384347973
USD,SMH,PB_RSI5_R10_H40_TS12,2022-11-01,2025-11-01,3,1.116716118919773,2.318672668785559,-0.1979520127567801,5.641347634549495,0.2656042496679947,5.0,93996.33384347973
USD,SMH,PB_RSI5_R10_H40_TS12,2023-02-01,2026-02-01,3,1.187886811634581,2.3559212326361605,-0.1979520127567801,6.000882714408745,0.300531914893617,5.5,103437.33706923013
USD,SMH,PB_RSI5_R10_H40_TS12,2023-05-01,2026-05-01,3,1.6248855011651209,2.664599252646759,-0.1979520127567801,8.208481836259917,0.34615384615384615,6.0,179475.3542827677
USD,SMH,PB_RSI5_R10_H40_TS12,2007-02-01,2012-02-01,5,0.12454229978332121,0.6584575614175193,-0.2613659013745908,0.4765055392777752,0.22204599524187152,7.0,17992.075525578606
USD,SMH,PB_RSI5_R10_H40_TS12,2007-05-01,2012-05-01,5,0.10128262879045913,0.5596226971069436,-0.2613659013745907,0.387512786701661,0.22266244057052298,7.0,16211.62220799492
USD,SMH,PB_RSI5_R10_H40_TS12,2007-08-01,2012-08-01,5,0.061358232545155156,0.39440851473035554,-0.2613659013745906,0.23475989875671008,0.19334389857369255,6.5,13474.579418859706
USD,SMH,PB_RSI5_R10_H40_TS12,2007-11-01,2012-11-01,5,0.047040095792214354,0.33549780750447933,-0.2613659013745909,0.17997793723212674,0.15873015873015872,5.0,12583.937865919526
USD,SMH,PB_RSI5_R10_H40_TS12,2008-02-01,2013-02-01,5,0.06426897743449489,0.4184160210345435,-0.2613659013745909,0.2458965652997874,0.1761904761904762,5.5,13653.909345361133
USD,SMH,PB_RSI5_R10_H40_TS12,2008-05-01,2013-05-01,5,0.07759157450950638,0.46880384773377015,-0.2613659013745909,0.29686953845712927,0.20333598093725178,6.5,14525.869857453024
USD,SMH,PB_RSI5_R10_H40_TS12,2008-08-01,2013-08-01,5,0.10348185703971802,0.566941483920094,-0.2613659013745909,0.3959271523005876,0.24066719618745036,7.5,16355.215928189204
USD,SMH,PB_RSI5_R10_H40_TS12,2008-11-01,2013-11-01,5,0.08361092906465384,0.4801954204270788,-0.2613659013745909,0.3198999128230665,0.2541699761715647,8.0,14935.800240871984
USD,SMH,PB_RSI5_R10_H40_TS12,2009-02-01,2014-02-01,5,0.08361092906465384,0.4801954204270788,-0.2613659013745909,0.3198999128230665,0.2541699761715647,8.0,14935.800240871984
USD,SMH,PB_RSI5_R10_H40_TS12,2009-05-01,2014-05-01,5,0.08361092906465384,0.4801954204270788,-0.2613659013745909,0.3198999128230665,0.2541699761715647,8.0,14935.800240871984
USD,SMH,PB_RSI5_R10_H40_TS12,2009-08-01,2014-08-01,5,0.019785484836251754,0.1978343003232463,-0.2613659013745907,0.07570032943163123,0.24305003971405878,7.5,11028.345552307734
USD,SMH,PB_RSI5_R10_H40_TS12,2009-11-01,2014-11-01,5,-0.012419241361409372,0.0451651110601505,-0.34788286070090324,-0.035699491881800334,0.24463860206513105,8.5,9394.737208261427
USD,SMH,PB_RSI5_R10_H40_TS12,2010-02-01,2015-02-01,5,-0.03547638289694133,-0.055705625195608365,-0.34788286070090324,-0.10197795552636496,0.2732327243844321,9.5,8348.848517889788
USD,SMH,PB_RSI5_R10_H40_TS12,2010-05-01,2015-05-01,5,-0.012037218580369768,0.06826238652607144,-0.34788286070090324,-0.03460135562906884,0.3089753772835584,10.5,9412.907509522563
USD,SMH,PB_RSI5_R10_H40_TS12,2010-08-01,2015-08-01,5,0.025371312408629887,0.22576003143689855,-0.34788286070090313,0.07293061910987103,0.28276409849086576,10.0,11333.463080616844
USD,SMH,PB_RSI5_R10_H40_TS12,2010-11-01,2015-11-01,5,0.025371312408629887,0.22576003143689852,-0.34788286070090313,0.07293061910987103,0.28276409849086576,10.0,11333.463080616844
USD,SMH,PB_RSI5_R10_H40_TS12,2011-02-01,2016-02-01,5,-0.011124262133437757,0.042539822105955825,-0.3478828607009029,-0.03197703419773242,0.25119236883942764,9.0,9456.86448339308
USD,SMH,PB_RSI5_R10_H40_TS12,2011-05-01,2016-05-01,5,-0.03409366919166079,-0.08524613460822314,-0.3478828607009036,-0.09800330238451509,0.23767885532591415,8.5,8409.973477878526
USD,SMH,PB_RSI5_R10_H40_TS12,2011-08-01,2016-08-01,5,0.02672196165642271,0.2329393893075543,-0.3478828607009037,0.07681310198089128,0.24225575853852263,8.5,11408.24424739232
USD,SMH,PB_RSI5_R10_H40_TS12,2011-11-01,2016-11-01,5,0.03188130440918857,0.25508317725667473,-0.3478828607009037,0.0916437916629612,0.27720413026211277,9.5,11697.54255145222
USD,SMH,PB_RSI5_R10_H40_TS12,2012-02-01,2017-02-01,5,0.04516613850793494,0.31116088057150487,-0.3478828607009037,0.12983145653377576,0.31215250198570293,10.5,12469.542574790124
USD,SMH,PB_RSI5_R10_H40_TS12,2012-05-01,2017-05-01,5,0.05688946263440342,0.365191279930064,-0.347882860700903,0.1635305128852407,0.29252782193958665,11.0,13181.26613843982
USD,SMH,PB_RSI5_R10_H40_TS12,2012-08-01,2017-08-01,5,0.10612049184403305,0.558444172785274,-0.34788286070090313,0.3050466229644798,0.314785373608903,11.0,16544.91544641831
USD,SMH,PB_RSI5_R10_H40_TS12,2012-11-01,2017-11-01,5,0.10594342342961749,0.5580002390546928,-0.34788286070090313,0.30453763435245446,0.3142857142857143,11.0,16544.91544641831
USD,SMH,PB_RSI5_R10_H40_TS12,2013-02-01,2018-02-01,5,0.09052066275846804,0.4982896605844344,-0.34788286070090246,0.26020443368808144,0.2976190476190476,10.5,15423.022571420217
USD,SMH,PB_RSI5_R10_H40_TS12,2013-05-01,2018-05-01,5,0.07442967289289215,0.4411152963310318,-0.3478828607009029,0.2139503876187913,0.2706349206349206,9.5,14318.250936270257
USD,SMH,PB_RSI5_R10_H40_TS12,2013-08-01,2018-08-01,5,0.046791734641376204,0.3263513473400217,-0.324662692946028,0.14412414995016035,0.23333333333333334,8.5,12569.020199614633
USD,SMH,PB_RSI5_R10_H40_TS12,2013-11-01,2018-11-01,5,0.02306477232425208,0.21520560698393967,-0.28532722946626043,0.0808362116976973,0.24841269841269842,11.0,11207.678212402117
USD,SMH,PB_RSI5_R10_H40_TS12,2014-02-01,2019-02-01,5,0.023083302073019674,0.21529107261438604,-0.28532722946626043,0.08090115379524002,0.24861000794281177,11.0,11207.678212402117
USD,SMH,PB_RSI5_R10_H40_TS12,2014-05-01,2019-05-01,5,0.06193868660162272,0.3780670866735408,-0.28532722946626043,0.21707947999735822,0.27720413026211277,11.5,13501.861331423012
USD,SMH,PB_RSI5_R10_H40_TS12,2014-08-01,2019-08-01,5,0.050064908085785564,0.328247977210571,-0.28532722946626043,0.17546488002367708,0.28038125496425736,12.0,12764.286235060905
USD,SMH,PB_RSI5_R10_H40_TS12,2014-11-01,2019-11-01,5,0.10172371343773912,0.5415320039981739,-0.2853272294662601,0.35651596809749253,0.27879269261318507,11.0,16225.441807229157
USD,SMH,PB_RSI5_R10_H40_TS12,2015-02-01,2020-02-01,5,0.16748802080814928,0.7830264279386283,-0.2853272294662602,0.5870032843393752,0.2930897537728356,11.5,21676.806000134467
USD,SMH,PB_RSI5_R10_H40_TS12,2015-05-01,2020-05-01,5,0.14775531339366088,0.7514272324725889,-0.2853272294662602,0.5178451200400866,0.25793650793650796,10.5,19918.038146316263
USD,SMH,PB_RSI5_R10_H40_TS12,2015-08-01,2020-08-01,5,0.14419952166480066,0.7413816980709277,-0.2853272294662603,0.5053829665487714,0.25178713264495634,10.0,19600.929179177274
USD,SMH,PB_RSI5_R10_H40_TS12,2015-11-01,2020-11-01,5,0.14419952166480066,0.7413816980709277,-0.2853272294662603,0.5053829665487714,0.25178713264495634,10.0,19600.929179177274
USD,SMH,PB_RSI5_R10_H40_TS12,2016-02-01,2021-02-01,5,0.21064949221167328,0.9435895353045558,-0.2853272294662603,0.7382733593485594,0.2833333333333333,11.0,26007.1115845335
USD,SMH,PB_RSI5_R10_H40_TS12,2016-05-01,2021-05-01,5,0.1955014690892103,0.8114010038072528,-0.2984879846841444,0.6549726592716524,0.3129467831612391,15.0,24402.97820966669
USD,SMH,PB_RSI5_R10_H40_TS12,2016-08-01,2021-08-01,5,0.15555627593430654,0.6879104441536567,-0.2984879846841445,0.5211475299379768,0.3018268467037331,15.0,20592.36995321307
USD,SMH,PB_RSI5_R10_H40_TS12,2016-11-01,2021-11-01,5,0.18140380404243706,0.769137074866335,-0.2984879846841447,0.6077423995287304,0.3089753772835584,15.0,22998.765733621447
USD,SMH,PB_RSI5_R10_H40_TS12,2017-02-01,2022-02-01,5,0.23397116980110977,0.9314761164748354,-0.2984879846841446,0.7838545663695456,0.2841269841269841,14.5,28610.47481385499
USD,SMH,PB_RSI5_R10_H40_TS12,2017-05-01,2022-05-01,5,0.22465343164530194,0.9045722648583024,-0.2984879846841447,0.7526381066327567,0.2761904761904762,13.5,27546.474170794296
USD,SMH,PB_RSI5_R10_H40_TS12,2017-08-01,2022-08-01,5,0.19204081100354475,0.8285771880217225,-0.2984879846841447,0.6433786981635435,0.2494042891183479,13.0,24052.093242558618
USD,SMH,PB_RSI5_R10_H40_TS12,2017-11-01,2022-11-01,5,0.19204081100354475,0.8285771880217225,-0.2984879846841447,0.6433786981635435,0.2494042891183479,13.0,24052.093242558618
USD,SMH,PB_RSI5_R10_H40_TS12,2018-02-01,2023-02-01,5,0.19204081100354475,0.8285771880217225,-0.2984879846841447,0.6433786981635435,0.2494042891183479,13.0,24052.093242558618
USD,SMH,PB_RSI5_R10_H40_TS12,2018-05-01,2023-05-01,5,0.19609271807343776,0.841917001417576,-0.2984879846841447,0.6569534726194757,0.25019857029388404,13.5,24463.33379405997
USD,SMH,PB_RSI5_R10_H40_TS12,2018-08-01,2023-08-01,5,0.29885456934402876,1.0503993908083156,-0.2984879846841447,1.0012281387482713,0.28139904610492844,14.0,36889.38021964977
USD,SMH,PB_RSI5_R10_H40_TS12,2018-11-01,2023-11-01,5,0.35686938337577656,1.2298943585622861,-0.2984879846841445,1.195590448149564,0.2519872813990461,11.0,45881.57589351836
USD,SMH,PB_RSI5_R10_H40_TS12,2019-02-01,2024-02-01,5,0.41624929342908157,1.3527562808480915,-0.2984879846841445,1.3945261276414538,0.2652899126290707,11.5,56898.231803723334
USD,SMH,PB_RSI5_R10_H40_TS12,2019-05-01,2024-05-01,5,0.4762819374899383,1.4395957858451702,-0.2984879846841443,1.5956486087503088,0.25873015873015875,12.0,70120.74646121058
USD,SMH,PB_RSI5_R10_H40_TS12,2019-08-01,2024-08-01,5,0.6579426843485552,1.7301995202978535,-0.2984879846841443,2.2042518228825214,0.2835583796664019,12.0,125019.06778523276
USD,SMH,PB_RSI5_R10_H40_TS12,2019-11-01,2024-11-01,5,0.6760753749552391,1.7246162555347349,-0.2984879846841445,2.2650003003325305,0.2930897537728356,12.0,132001.13741832916
USD,SMH,PB_RSI5_R10_H40_TS12,2020-02-01,2025-02-01,5,0.6488406089655654,1.7064009324801892,-0.2984879846841444,2.17375788057988,0.25218774860779636,11.0,121145.6752164004
USD,SMH,PB_RSI5_R10_H40_TS12,2020-05-01,2025-05-01,5,0.6488406089655654,1.7064009324801888,-0.2984879846841444,2.17375788057988,0.25218774860779636,11.0,121145.6752164004
USD,SMH,PB_RSI5_R10_H40_TS12,2020-08-01,2025-08-01,5,0.7846555573021352,1.8936457051226296,-0.2984879846841444,2.6287676474898856,0.28423566878980894,12.0,179382.1051099649
USD,SMH,PB_RSI5_R10_H40_TS12,2020-11-01,2025-11-01,5,0.7846555573021352,1.8936457051226299,-0.2984879846841444,2.6287676474898856,0.28423566878980894,12.0,179382.1051099649
USD,SMH,PB_RSI5_R10_H40_TS12,2021-02-01,2026-02-01,5,0.7189088541674815,1.8075254118911723,-0.29848798468414484,2.408501819355373,0.2730891719745223,11.5,148775.03842003839
USD,SMH,PB_RSI5_R10_H40_TS12,2021-05-01,2026-05-01,5,0.9445461419072663,2.193098137531367,-0.1979520127567801,4.771591502167812,0.2714968152866242,8.5,275110.2983877047
USD,SMH,PB_RSI5_R10_H40_TS8,2007-02-01,2010-02-01,3,0.2097370602591455,1.093241401928102,-0.21357066615547105,0.9820499417577561,0.20899470899470898,5.0,17704.063407264915
USD,SMH,PB_RSI5_R10_H40_TS8,2007-05-01,2010-05-01,3,0.17442746117646601,0.9899661901952561,-0.21357066615547093,0.8167201250825793,0.16248348745046234,4.5,16208.97979771662
USD,SMH,PB_RSI5_R10_H40_TS8,2007-08-01,2010-08-01,3,-0.01225478196908214,0.040183629006283736,-0.3831447311745436,-0.03198473310989995,0.14814814814814814,8.5,9636.843527168347
USD,SMH,PB_RSI5_R10_H40_TS8,2007-11-01,2010-11-01,3,-0.03320378481157038,-0.09429542552033106,-0.3831447311745435,-0.08666120687548808,0.09126984126984126,7.0,9036.595126579892
USD,SMH,PB_RSI5_R10_H40_TS8,2008-02-01,2011-02-01,3,0.026892195636124328,0.23384412423748707,-0.3831447311745435,0.07018808676733036,0.14398943196829592,8.0,10829.796432149888
USD,SMH,PB_RSI5_R10_H40_TS8,2008-05-01,2011-05-01,3,0.0678844868784938,0.42463661379917783,-0.3831447311745435,0.1771771379196356,0.16666666666666666,8.5,12177.912036342168
USD,SMH,PB_RSI5_R10_H40_TS8,2008-08-01,2011-08-01,3,0.023790104458812023,0.2165854080281952,-0.3831447311745435,0.062091691528375265,0.1970899470899471,9.0,10730.816850502191
USD,SMH,PB_RSI5_R10_H40_TS8,2008-11-01,2011-11-01,3,0.023790104458812023,0.2165854080281952,-0.3831447311745435,0.062091691528375265,0.1970899470899471,9.0,10730.816850502191
USD,SMH,PB_RSI5_R10_H40_TS8,2009-02-01,2012-02-01,3,0.023758307236312115,0.21644227904992386,-0.3831447311745435,0.0620087014206882,0.19682959048877147,9.0,10730.816850502191
USD,SMH,PB_RSI5_R10_H40_TS8,2009-05-01,2012-05-01,3,0.018328710832746564,0.19279444615131305,-0.3831447311745435,0.0478375646105305,0.24438573315719947,9.5,10560.76228181839
USD,SMH,PB_RSI5_R10_H40_TS8,2009-08-01,2012-08-01,3,-0.10739868888823512,-0.4368408877546568,-0.38314473117454384,-0.2803084060662941,0.2311756935270806,9.5,7108.480195340187
USD,SMH,PB_RSI5_R10_H40_TS8,2009-11-01,2012-11-01,3,-0.12759732472305763,-0.6229073078224668,-0.3825272584329764,-0.3335640059894301,0.1970899470899471,9.0,6639.738357561829
USD,SMH,PB_RSI5_R10_H40_TS8,2010-02-01,2013-02-01,3,-0.10341146849026439,-0.46680930927249054,-0.3825272584329764,-0.27033751506726517,0.22589167767503301,9.5,7204.293805088782
USD,SMH,PB_RSI5_R10_H40_TS8,2010-05-01,2013-05-01,3,-0.08495768172679685,-0.3172161257137493,-0.3825272584329764,-0.2220957588089961,0.271523178807947,10.5,7664.3715422886335
USD,SMH,PB_RSI5_R10_H40_TS8,2010-08-01,2013-08-01,3,0.1145766154727812,0.6799706432411728,-0.2216464344371647,0.5169341693392452,0.294973544973545,5.5,13846.173878437135
USD,SMH,PB_RSI5_R10_H40_TS8,2010-11-01,2013-11-01,3,0.08124088870415247,0.5109786057242235,-0.2216464344371647,0.36653370450307754,0.31704095112285335,6.0,12644.509742746843
USD,SMH,PB_RSI5_R10_H40_TS8,2011-02-01,2014-02-01,3,0.018057849142316007,0.18964207186595733,-0.22164643443716425,0.08147141725140326,0.26490066225165565,5.0,10550.827601901203
USD,SMH,PB_RSI5_R10_H40_TS8,2011-05-01,2014-05-01,3,-0.021038119637041386,-0.04644485824423479,-0.2216464344371647,-0.09491747381573852,0.2423841059602649,4.5,9382.833015898417
USD,SMH,PB_RSI5_R10_H40_TS8,2011-08-01,2014-08-01,3,0.021154242100438925,0.21382796338114168,-0.17445507994688325,0.12125896309170135,0.21164021164021163,4.0,10648.146987426264
USD,SMH,PB_RSI5_R10_H40_TS8,2011-11-01,2014-11-01,3,-0.04661899894511756,-0.17305147510657745,-0.35461869145065883,-0.13146232860543977,0.24370860927152319,6.5,8667.258609644674
USD,SMH,PB_RSI5_R10_H40_TS8,2012-02-01,2015-02-01,3,-0.08355236320506809,-0.3401285319371768,-0.3621379715726889,-0.23071969736346007,0.2917771883289125,7.5,7702.357989712263
USD,SMH,PB_RSI5_R10_H40_TS8,2012-05-01,2015-05-01,3,-0.04151577170870091,-0.08013935862226275,-0.3621379715726887,-0.11464075840599286,0.304635761589404,8.0,8806.99984269747
USD,SMH,PB_RSI5_R10_H40_TS8,2012-08-01,2015-08-01,3,-0.017181105939343855,0.031059917274834613,-0.3621379715726888,-0.04744353613273399,0.3076923076923077,8.0,9494.677653208235
USD,SMH,PB_RSI5_R10_H40_TS8,2012-11-01,2015-11-01,3,-0.0171585458683432,0.031039340898901716,-0.3621379715726888,-0.04738123923825844,0.3072847682119205,8.0,9494.677653208235
USD,SMH,PB_RSI5_R10_H40_TS8,2013-02-01,2016-02-01,3,-0.039925393620479754,-0.08059317928321195,-0.3621379715726879,-0.11024912258466654,0.27947019867549666,7.5,8850.853800252642
USD,SMH,PB_RSI5_R10_H40_TS8,2013-05-01,2016-05-01,3,-0.06336895737877513,-0.22805036717703733,-0.36213797157268846,-0.17498567494476533,0.23412698412698413,6.5,8216.855361872742
USD,SMH,PB_RSI5_R10_H40_TS8,2013-08-01,2016-08-01,3,-0.060174113933506135,-0.20511823298349266,-0.3394253906390452,-0.17728230000771225,0.20899470899470898,7.0,8301.2254426995
USD,SMH,PB_RSI5_R10_H40_TS8,2013-11-01,2016-11-01,3,-0.01902845649324747,0.023536586044880552,-0.28483806283522195,-0.06680447235120883,0.24338624338624337,7.5,9439.939871252414
USD,SMH,PB_RSI5_R10_H40_TS8,2014-02-01,2017-02-01,3,0.002093793307838432,0.12795253518440614,-0.28483806283522195,0.007350819925529706,0.30158730158730157,8.5,10062.945410138913
USD,SMH,PB_RSI5_R10_H40_TS8,2014-05-01,2017-05-01,3,0.01603393839672851,0.18693554663845796,-0.28483806283522195,0.05629141778710979,0.3148148148148148,9.5,10488.771988517306
USD,SMH,PB_RSI5_R10_H40_TS8,2014-08-01,2017-08-01,3,0.06202258089668056,0.3640225909091381,-0.28483806283522195,0.21774681473157068,0.3584656084656085,10.0,11978.467328110506
USD,SMH,PB_RSI5_R10_H40_TS8,2014-11-01,2017-11-01,3,0.13744702300091038,0.6581589256905204,-0.1551002809986045,0.8861816504519875,0.32671957671957674,7.5,14716.127271415606
USD,SMH,PB_RSI5_R10_H40_TS8,2015-02-01,2018-02-01,3,0.18282566899625574,0.8590608415689943,-0.153644435626776,1.189927043243955,0.27873183619550856,6.5,16559.666658465536
USD,SMH,PB_RSI5_R10_H40_TS8,2015-05-01,2018-05-01,3,0.1501847887909955,0.8232958544525967,-0.1383884330513513,1.0852409083587715,0.2208994708994709,5.5,15216.082673413803
USD,SMH,PB_RSI5_R10_H40_TS8,2015-08-01,2018-08-01,3,0.14404819345675302,0.806744313574156,-0.1383884330513513,1.040897640652536,0.21031746031746032,5.0,14973.832095067582
USD,SMH,PB_RSI5_R10_H40_TS8,2015-11-01,2018-11-01,3,0.11259692204717875,0.6289206378958206,-0.18208403206183132,0.618378892274,0.2536327608982827,6.0,13778.357304607507
USD,SMH,PB_RSI5_R10_H40_TS8,2016-02-01,2019-02-01,3,0.11259692204717875,0.6289206378958206,-0.18208403206183132,0.618378892274,0.2536327608982827,6.0,13778.357304607507
USD,SMH,PB_RSI5_R10_H40_TS8,2016-05-01,2019-05-01,3,0.1842833981387888,0.860924176130903,-0.18208403206183132,1.0120788520116395,0.3019867549668874,6.5,16598.75187135103
USD,SMH,PB_RSI5_R10_H40_TS8,2016-08-01,2019-08-01,3,0.10510722746021783,0.5806257949072205,-0.18208403206183144,0.5772457160028502,0.27116402116402116,5.5,13496.254453450392
USD,SMH,PB_RSI5_R10_H40_TS8,2016-11-01,2019-11-01,3,0.14698866919957831,0.7586435174058275,-0.2015493313526736,0.7292937575782658,0.24735449735449735,5.0,15089.588027327427
USD,SMH,PB_RSI5_R10_H40_TS8,2017-02-01,2020-02-01,3,0.19744695902912457,0.9338689680515753,-0.20154933135267372,0.9796458152650938,0.2609271523178808,5.5,17157.670190351633
USD,SMH,PB_RSI5_R10_H40_TS8,2017-05-01,2020-05-01,3,0.18187196347961487,0.8797280283477819,-0.2015493313526734,0.9023694708337839,0.24702774108322326,4.5,16519.59017823256
USD,SMH,PB_RSI5_R10_H40_TS8,2017-08-01,2020-08-01,3,0.12987060386011007,0.7362338992731698,-0.20154933135267372,0.6443613729130202,0.20238095238095238,4.0,14424.013789647508
USD,SMH,PB_RSI5_R10_H40_TS8,2017-11-01,2020-11-01,3,0.13005334806974633,0.7367223594926441,-0.20154933135267372,0.6452680700893879,0.20264900662251656,4.0,14424.013789647508
USD,SMH,PB_RSI5_R10_H40_TS8,2018-02-01,2021-02-01,3,0.24191438260141673,1.078610844085911,-0.20154933135267372,1.2002738038267748,0.2556291390728477,5.0,19138.222106466405
USD,SMH,PB_RSI5_R10_H40_TS8,2018-05-01,2021-05-01,3,0.19871927943876888,0.8280820598187845,-0.27855835901427806,0.713384728937835,0.291005291005291,9.0,17224.731899573475
USD,SMH,PB_RSI5_R10_H40_TS8,2018-08-01,2021-08-01,3,0.20657566827384133,0.82905386987369,-0.31391202129861784,0.6580686761190655,0.30993377483443707,9.5,17552.54358553627
