product,signal,strategy,median_cagr,worst_cagr,median_sharpe,worst_sharpe,median_calmar,worst_maxdd,median_exposure,trades,score
SOXL,SMH,TREND_50_250,0.5577713292103833,0.3146522040129016,0.9517344780344068,0.7436121483439615,0.7121590227817887,-0.8476328851129865,0.8321908578429833,244.5,1.7571226399086366
SOXL,SOXX,PB_RSI7_R20_H40,0.5436128719680623,0.16956526730175292,1.0097180510664245,0.565596706575691,0.7694450468683074,-0.8136865413221491,0.37547367236188556,78.5,1.7553449082295312
SOXL,SOXX,PB_RSI10_R15_H60,0.5160941598728822,0.2588304554208287,0.9636531618442112,0.6928878155205235,0.7389124278978418,-0.8633091178536346,0.49498863503947155,67.5,1.7552027713325984
SOXL,SMH,TREND_20_150_VT25,0.5192756553844484,0.33446074102819456,0.9626893336139016,0.7818712521750164,0.6769194415091493,-0.7671158834303181,0.7094161980395368,298.64609410232254,1.7523069586809021
SOXL,SOXX,PB_RSI3_R5_H20_TS16,0.3268105297547519,0.09244410280575899,0.9213951279887057,0.43938493118088,0.9245263391415369,-0.7571281506523047,0.15147617693441223,69.0,1.7519897513283422
SOXL,SMH,PB_RSI10_R10_H40_TS12,0.5008185408399185,0.2786324971414682,0.9406752829226122,0.7279422922764845,0.7399168524035269,-0.704780382978919,0.45212147827313903,130.5,1.7518939569659944
SOXL,SMH,PB_RSI10_R10_H40_TS8,0.48828492932948087,0.21954711882373212,0.9527852890621823,0.650665530005833,0.7763243386398566,-0.7939498888687965,0.42185924031688604,169.5,1.7515495696153636
SOXL,SOXX,PB_RSI7_R10_H20_TS8,0.40855536841933404,0.08869527655433673,1.040121512312712,0.4187866295382287,0.8118298636100949,-0.7989210821414144,0.2094356616088836,113.0,1.7509956715845325
SOXL,SOXX,PB_RSI7_R15_H40_TS16,0.4534052591431047,0.22289023248269446,0.9840899077933583,0.6720996682690925,0.7343360563265138,-0.7063461886572413,0.31612936583852536,78.5,1.7478959974284924
SOXL,SOXX,PB_RSI7_R5_H50_TS16,0.5380779457628511,0.26402129614714887,0.989397695835168,0.7023712045775677,0.7004082025540551,-0.8087137729339191,0.5307235787595977,104.5,1.7474093476071897
SOXL,SMH,TREND_50_200_VT45,0.5545321573006976,0.28801562049525975,0.9503913637276016,0.714734072442731,0.7190985535949495,-0.843644711240769,0.8070652650310481,243.25298071969084,1.7421812456808636
SOXL,SOXX,TREND_20_150_VT25,0.48223678512617685,0.36250342017262516,0.9377601594125936,0.8249095253302647,0.664782540107652,-0.7254053108074794,0.6544232597812037,356.04329601326833,1.7400217909391245
SOXL,SOXX,TREND_40_200_VT45,0.5438438025655435,0.3273882536744823,0.947127987936871,0.7584666207834028,0.6872011356554634,-0.8297231875655874,0.7801829000176593,328.6516197023157,1.7376399056254261
SOXL,SMH,PB_RSI10_R15_H30_TS8,0.43363584615646267,0.17273125201449147,0.9596734511947401,0.5872756287285937,0.7889195754150897,-0.7651038138681538,0.3271036823656429,133.5,1.7317775597992242
SOXL,SOXX,TREND_40_250_VT35,0.5355683195651662,0.3168135380037771,0.9458587444499231,0.7482438079701075,0.6902449502712199,-0.8554213703647777,0.776346247883553,308.6413558902485,1.7315714157155586
SOXL,SMH,PB_RSI3_R5_H60_TS16,0.4240619923377382,0.14888969512714145,0.922722573983273,0.5380287573026311,0.8494052256126273,-0.8280841016884363,0.331875046570582,57.5,1.7310798364851288
SOXL,SOXX,TREND_40_150_VT25,0.460376870625695,0.3768579438464372,0.9178731598873883,0.8463539296944576,0.6607495903778888,-0.6967493848348832,0.6433696398192015,299.6021046529704,1.7286402046121103
SOXL,SMH,PB_RSI10_R5_H20_TS12,0.5171128203286945,0.1903847738646789,0.9778505728677294,0.5984438446224788,0.7552914717075907,-0.7598939582740921,0.4089000139735103,196.0,1.7279453926632793
SOXL,SMH,PB_RSI7_R20_H50_TS16,0.5180356761125671,0.17179850214486292,1.023104859655872,0.5739016518924936,0.7250782745260795,-0.8040223370583859,0.3619713093372543,73.5,1.7275577982275065
SOXL,SMH,PB_RSI3_R5_H30_TS16,0.3796784087918048,0.13398131151927206,0.9741721570232712,0.537353722023572,0.7917554559361466,-0.717367841276106,0.20169558151802608,67.0,1.717256699224947
SOXL,SMH,PB_RSI3_R15_H30,0.20280663375704833,0.08110228376343342,0.8290821292582293,0.46173197873419186,0.7287073235740977,-0.5479155944989613,0.08167634682629052,24.0,1.7137735893975916
SOXL,SMH,PB_RSI3_R15_H30_TS16,0.20280663375704833,0.08110228376343342,0.8290821292582293,0.46173197873419186,0.7287073235740977,-0.5479155944989613,0.08167634682629052,24.0,1.7137735893975916
SOXL,SMH,PB_RSI10_R10_H60_TS8,0.5043252066257984,0.234728250680885,0.9532219629127743,0.6635873721077127,0.7249753934381122,-0.8453523869900059,0.48695611505430725,161.5,1.711458324718257
SOXL,SOXX,PB_RSI7_R15_H50_TS12,0.43240388872876434,0.2266458346018878,0.9266232496493771,0.6684452781762515,0.7538552973063659,-0.7727145713020823,0.3858630529200383,94.5,1.71091278380075
SOXL,SOXX,PB_RSI3_R20_H20,0.13078468593129455,0.09105010576278971,0.8363181504683175,0.6167052104101862,0.6706484974955866,-0.37357387803047326,0.05575734856906492,24.0,1.7066680034478456
SOXL,SOXX,PB_RSI3_R20_H20_TS12,0.13078468593129455,0.09105010576278971,0.8363181504683175,0.6167052104101862,0.6706484974955866,-0.37357387803047326,0.05575734856906492,24.0,1.7066680034478456
SOXL,SOXX,PB_RSI3_R20_H20_TS16,0.13078468593129455,0.09105010576278971,0.8363181504683175,0.6167052104101862,0.6706484974955866,-0.37357387803047326,0.05575734856906492,24.0,1.7066680034478456
SOXL,SOXX,PB_RSI10_R10_H40_TS16,0.4405404199964682,0.2744263645135321,0.8816749462984563,0.7200654513429204,0.7548385637779993,-0.6707782332424881,0.42285549406036815,98.5,1.7037430551689519
SOXL,SOXX,PB_RSI7_R10_H50_TS16,0.48293192620664416,0.15879756549611335,0.9601619105777076,0.5457130669960192,0.7735546347975001,-0.8115833696359981,0.37008115567970856,88.0,1.6995435948722692
SOXL,SOXX,PB_RSI3_R20_H20_TS8,0.13078468593129455,0.08646570585735414,0.8363181504683175,0.5932534677705311,0.6706484974955866,-0.3931893192774393,0.05563584188619736,25.0,1.6985128678352142
SOXL,SMH,PB_RSI3_R15_H30_TS12,0.20280663375704833,0.06920766006216961,0.8290821292582293,0.41441319052581416,0.7287073235740977,-0.583884015313574,0.08167634682629052,25.0,1.6959965804948653
SOXL,SOXX,TREND_40_150_VT35,0.47718001661152376,0.3931948666076792,0.8993569733024014,0.8386724957005595,0.6383859458977426,-0.7474788874627875,0.7277143030815416,340.32970012701276,1.6940084764291234
SOXL,SOXX,TREND_20_200_VT35,0.5351502941686785,0.3224340537978829,0.9458794235103907,0.7546060701913259,0.647372137896695,-0.8266501797673529,0.7732695428943012,391.708039676592,1.6931201058538585
SOXL,SMH,PB_RSI7_R15_H60_TS12,0.549005842095222,0.09563338022117351,0.9980723026979353,0.43605273471420875,0.7879114871133976,-0.8743925012670155,0.36781126961187005,93.5,1.692813663600472
SOXL,SMH,PB_RSI10_R10_H20_TS16,0.44190413252358796,0.1262779249170698,0.9154968425694208,0.49107217766303857,0.8377237165417026,-0.6929871215242909,0.3171881126768745,138.0,1.6891275659854181
SOXL,SMH,PB_RSI5_R5_H20,0.44931823753929045,0.11912321677689208,0.9775634516940805,0.4799811222098033,0.7819750360638283,-0.7928321536866605,0.26836418749990093,111.5,1.6890953766988057
SOXL,SMH,MHT_6_2,0.4978346476134856,0.3295404241264046,0.920307747342423,0.7737896352643516,0.6583602269332622,-0.7561736375425834,0.6541919322076841,82.0,1.6868855951549757
SOXL,SOXX,TREND_40_250_VT45,0.5322261718782845,0.3092582332595597,0.93567888039227,0.7378244473448637,0.6609693601394183,-0.8667002413081926,0.7987340482325787,320.8091262240071,1.6857334689976844
SOXL,SOXX,TREND_40_150_VT45,0.4826178837191305,0.3955754533188851,0.8971451877579386,0.8347624292632746,0.624615265690091,-0.7726642466637793,0.747951827395082,354.60819339076147,1.6782387874232907
SOXL,SOXX,TREND_50_150_VT35,0.46509398576481065,0.3698344563773919,0.8886151890749658,0.8132684847629872,0.6508144198627057,-0.7146338058442618,0.7224468437484068,311.9647463549632,1.6776639583171142
SOXL,SOXX,TREND_20_250_VT25,0.4978202371157663,0.3070337860255692,0.9442152093736207,0.7484711827155132,0.6401785216507277,-0.8166115149381614,0.7036760179947414,325.74210995203,1.6750284197160115
SOXL,SOXX,TREND_63_200,0.5106770083204232,0.40562832460493703,0.915986490081161,0.8399405313119191,0.5958416398778754,-0.8570683452487348,0.7749759248726764,277.5,1.6746274250894846
SOXL,SOXX,PB_RSI5_R5_H20_TS12,0.31152921483017704,0.1216237688477464,0.8605077258909071,0.4947117893801477,0.8795031051609629,-0.7282116057828028,0.2030691329457383,95.5,1.67450066282078
SOXL,SOXX,PB_RSI3_R5_H20,0.3248765381073111,0.09036540772175483,0.9013871571749128,0.4261092837077766,0.8697506937189676,-0.8230227055147434,0.15269124376308782,65.0,1.672847875681702
SOXL,SMH,PB_RSI7_R15_H30,0.46981028649339795,0.13942527236473068,1.0109537089002245,0.5207838677725645,0.7074944550996756,-0.7481514809855674,0.27550986818219225,79.5,1.6683567671254065
SOXL,SMH,TREND_20_150_VT35,0.522145516569237,0.33067259081382616,0.9301571307956418,0.7624314260812263,0.6247556604488962,-0.8357595610963617,0.7879509213929072,334.0314405086678,1.6608569431717577
SOXL,SOXX,TREND_20_150_VT35,0.48711229952001034,0.3676420777531437,0.9064704329113553,0.8075444883260029,0.6184696331194464,-0.7876090812464085,0.7400790216816104,413.50562678287156,1.6606472269888741
SOXL,SOXX,PB_RSI7_R5_H40_TS8,0.44213357356729,0.1764825612424641,0.9478545972262338,0.5821398668059062,0.7211714284781956,-0.8896889314913071,0.38664266694242655,179.5,1.652802273027138
SOXL,SOXX,PB_RSI10_R15_H60_TS16,0.48347890512521796,0.24244578868791233,0.9355875323695527,0.6728765620143397,0.6755517151452975,-0.8556746763295044,0.4813419791809202,88.5,1.6505812823623913
SOXL,SOXX,PB_RSI10_R10_H50_TS12,0.4241353450668728,0.25367807529589026,0.8668325410482761,0.6879791168318907,0.7299581911353198,-0.7446312643825127,0.4943287732476382,126.0,1.6456245490395136
SOXL,SOXX,TREND_50_250_VT25,0.4696342482827254,0.3570351161557612,0.9074232155529802,0.813849323025028,0.6059259289372808,-0.7750687433138994,0.685495746499007,261.7008174162456,1.6453290333243986
SOXL,SMH,PB_RSI10_R15_H40,0.5374938703540384,0.20017287637774772,0.953039522151552,0.6096617947522749,0.6894161054983021,-0.8136865413221491,0.42445197324510153,89.5,1.6449575145267967
SOXL,SOXX,PB_RSI7_R20_H40_TS8,0.4399294383500585,0.11316181013698356,0.9710711847559246,0.4666847386995249,0.7494773447430606,-0.8583107559689034,0.3258979997241436,149.5,1.643800619242358
SOXL,SOXX,TREND_50_200,0.4971888757486157,0.37840051779533,0.9040659438313187,0.8112550851900932,0.5917087651530194,-0.8402594401657034,0.7844836612290271,315.5,1.6377887391795263
SOXL,SMH,TREND_50_200,0.5101480754298013,0.2745166871201632,0.9152329016711903,0.7007249596362785,0.6575086999351094,-0.843644711240769,0.8145117080126236,247.5,1.6351811850754507
SOXL,SMH,PB_RSI5_R5_H20_TS16,0.4143248539192329,0.10983677429451433,0.9260462983788968,0.4623528879167691,0.788304620069465,-0.756508883476426,0.26517979019061044,123.5,1.6348575275748112
SOXL,SOXX,PB_RSI7_R10_H50_TS8,0.428033651799962,0.10505638353403057,0.9286746790653844,0.4499695791519708,0.7857203531892101,-0.8538792403565114,0.33595145541769733,139.0,1.6294156188096025
SOXL,SOXX,TREND_50_150_VT45,0.46403187019064385,0.36747880319762083,0.8811156184161273,0.8052683764665365,0.6108450135007328,-0.7596556572203028,0.7421345024922343,322.0135836885778,1.6270171276323047
SOXL,SMH,PB_RSI10_R10_H30,0.4732751573732459,0.15829736894806268,0.9287261365050593,0.5463570641028065,0.7275007343903915,-0.8221640600237894,0.3749788210463129,104.5,1.6219648213951838
SOXL,SOXX,PB_RSI7_R5_H60_TS8,0.5161192864837739,0.1948254326121428,0.976611663433927,0.6036697329671477,0.6465333625065139,-0.8619316555505209,0.5286335599233922,210.5,1.6214751754882992
SOXL,SOXX,TREND_50_250_VT45,0.4958860100556217,0.36230771643338344,0.9061361971642773,0.7952673257779979,0.5823611492911915,-0.8515094296025394,0.7891990092339006,307.53207804052323,1.61846803611666
SOXL,SOXX,TREND_50_250_VT35,0.4887341913410127,0.36416914569759706,0.8961721353317836,0.8015537175315022,0.5876301008270406,-0.8317038059370342,0.7679693109988004,297.03169472307206,1.6162752383904984
SOXL,SMH,PB_RSI5_R5_H20_TS12,0.3983753759830221,0.11744348834798513,0.9108566713739992,0.48038335960949285,0.7722145369693174,-0.7386376961343016,0.26318918516146317,117.5,1.6118887924196825
SOXL,SMH,PB_RSI5_R5_H20_TS8,0.35065583440696735,0.0820599088891294,0.8600734579379545,0.4006960538751362,0.8580211138090854,-0.7800437677570011,0.25522581381596576,143.5,1.6092985396603887
SOXL,SOXX,TREND_20_200_VT45,0.5144512818409218,0.3042197773159627,0.9213212204359382,0.7324246563543749,0.5986560679851634,-0.8593436354405612,0.7973007197359497,418.26334892204864,1.6051933411676766
SOXL,SOXX,PB_RSI10_R15_H40_TS16,0.3993065852797433,0.2531255335728009,0.8640872966154107,0.7035724956929248,0.6841869568791783,-0.6778606781293184,0.37781572276168784,88.5,1.6007301442042206
SOXL,SMH,PB_RSI7_R5_H40_TS16,0.484255311820754,0.18112263390399685,0.9360943549254004,0.5804467211931289,0.6775350589712168,-0.7791021498101105,0.49333204388970187,125.5,1.5993024111468976
SOXL,SOXX,TREND_30_200_VT25,0.46624724922625516,0.3060154518000573,0.9071074168009361,0.7497514212389493,0.6011756767380451,-0.7755590707795996,0.6801438175856598,306.63167216736906,1.598728674748747
SOXL,SMH,PB_RSI10_R15_H40_TS16,0.4768379790357087,0.19965532741992464,0.9150818950695707,0.6114254619807903,0.6808084330994516,-0.7003996364511145,0.4150948930105285,101.5,1.5985743573741824
SOXL,SOXX,TREND_20_150_VT45,0.47029445114590196,0.35535858868551906,0.8857208012966855,0.7891337670426559,0.5798323399122862,-0.8110869621674527,0.762817894305674,442.22933143305994,1.5905158773123953
SOXL,SMH,PB_RSI10_R20_H40,0.49746272409668346,0.12359570923815677,0.9521348085999062,0.4877146082079915,0.7038657641554872,-0.8136865413221492,0.35517457459364404,75.5,1.5897270794264697
SOXL,SOXX,PB_RSI7_R10_H60,0.48832100340458706,0.15655172952954355,0.9359644945986425,0.5431914784573199,0.6896160788363673,-0.860396889580772,0.4256337788182303,59.5,1.5896543078141119
SOXL,SOXX,PB_RSI5_R5_H20_TS16,0.3024106421000077,0.11061305645624708,0.8424662371153049,0.46817010389469604,0.8239845823609331,-0.7332798838835399,0.2036766663600761,97.5,1.5887998736780355
SOXL,SMH,PB_RSI10_R20_H40_TS16,0.46020803694404044,0.12311118255056352,0.9303537122722614,0.48551543452456497,0.7176377087389944,-0.782733050622539,0.3478037171471411,87.5,1.580925870917679
SOXL,SOXX,PB_RSI10_R10_H40,0.4379029119309137,0.23483565961353792,0.8707581071703865,0.6586964013377953,0.6722801954241495,-0.8192029468158213,0.4312158449370049,89.5,1.5751302327357537
SOXL,SOXX,PB_RSI10_R20_H50,0.47144469052164895,0.1856756579895531,0.9194472519652426,0.5872199403943459,0.6648072905360509,-0.8555433308813059,0.47103412850785475,80.5,1.5738973565946563
SOXL,SMH,PB_RSI10_R15_H60_TS8,0.42814338373757044,0.17648333638130453,0.895998504833439,0.5757728760074131,0.6951856265108125,-0.8068682670872831,0.4374296670678208,153.0,1.573369018536757
SOXL,SOXX,TREND_20_250_VT35,0.48774578505842514,0.3008931921853297,0.902860996022241,0.7296600501341489,0.5814485602521495,-0.8388459760686493,0.7922134611490149,378.67568833745196,1.5671711649005928
SOXL,SOXX,PB_RSI3_R20_H40_TS12,0.18744747896202685,0.12308321826830948,0.7837487578927369,0.5924655496411801,0.5726663024548895,-0.46711901186441307,0.11102867040665959,30.5,1.5660730568920762
SOXL,SOXX,PB_RSI3_R20_H40,0.18847566652543668,0.12430567306824569,0.7842625817140434,0.5926808246731262,0.5711305479620014,-0.4778552177539166,0.11151469713812984,24.5,1.5657161723784492
SOXL,SOXX,PB_RSI3_R20_H40_TS16,0.18847566652543668,0.12430567306824569,0.7842625817140434,0.5926808246731262,0.5711305479620014,-0.4778552177539166,0.11151469713812984,24.5,1.5657161723784492
SOXL,SMH,MHT_6_3,0.455317533574197,0.23843002087256115,0.8903704215901527,0.6630306601351694,0.6403082540434304,-0.7110911513305498,0.5772735645407305,148.0,1.565651351103656
SOXL,SOXX,PB_RSI10_R10_H50,0.4306929042335996,0.25116669047271367,0.8578419151288215,0.6749787844309496,0.6620882962430252,-0.7590650801860575,0.5267810572275164,88.0,1.564258252715941
SOXL,SOXX,TREND_30_200_VT35,0.4863453585833063,0.3063659470902689,0.8969121022473416,0.7369936225956665,0.5795174459883389,-0.8392247066071806,0.7656808734843774,350.13954047929406,1.5638609274297315
SOXL,SOXX,PB_RSI10_R20_H50_TS12,0.4704541330110906,0.1662551865305899,0.9382493344900698,0.5582929299175616,0.6478840528977026,-0.8286194782797559,0.4394314570309723,122.5,1.5588342131324575
SOXL,SMH,PB_RSI7_R15_H60,0.517340673204519,0.09962545488085528,0.9402977010787981,0.45849204284749073,0.6980045136894245,-0.9125036430750302,0.4101880428334024,57.5,1.552737952920523
SOXL,SOXX,PB_RSI10_R5_H30_TS8,0.2904215590350898,0.2810324137948339,0.768160738306033,0.7197191269873159,0.46226509784821146,-0.6318168586342099,0.3852185181355187,197.5,1.5508718247984903
SOXL,SMH,PB_RSI10_R10_H20,0.41398523695597733,0.0963948332848581,0.8716052809605879,0.4370200054713933,0.7679619492017173,-0.8053024328415908,0.3201332354624479,136.0,1.5470196481725826
SOXL,SMH,PB_RSI10_R5_H40_TS8,0.4029079325057814,0.14095592947921687,0.8625518478616847,0.5160209177466057,0.7347109194393749,-0.8605453930199888,0.4883536288590168,203.0,1.5467459614773198
SOXL,SMH,TREND_63_150_VT25,0.4402900374546671,0.33066130187383513,0.885315191031351,0.7799046098534798,0.5508207029239683,-0.7993345840442055,0.699238478412596,219.50958948594473,1.546442697355607
SOXL,SMH,PB_RSI3_R15_H30_TS8,0.17787046525527528,0.07349162803027154,0.7611636200113778,0.44391393319461786,0.637046853689444,-0.445714666170808,0.08029798221348983,25.0,1.545934771014612
SOXL,SMH,PB_RSI7_R20_H20_TS12,0.3502514108533419,0.054233528185460456,0.9886834036037497,0.3267561527745658,0.6947859216268195,-0.8245528048618697,0.18833206767042454,76.0,1.542275127516941
SOXL,SMH,PB_RSI7_R20_H20,0.3502514108533419,0.04967078937007008,0.9886834036037497,0.3137756456698431,0.6947859216268195,-0.8365493691964683,0.18833206767042454,76.0,1.5367486313330652
SOXL,SMH,PB_RSI7_R20_H20_TS16,0.3502514108533419,0.04967078937007008,0.9886834036037497,0.3137756456698431,0.6947859216268195,-0.8365493691964683,0.18833206767042454,76.0,1.5367486313330652
SOXL,SOXX,TREND_30_200_VT45,0.4845963789425062,0.2950113281258311,0.8922887041883589,0.7228693546789012,0.5592002982266068,-0.8665881983241208,0.7889385248289789,368.10880259504137,1.5297120051476065
SOXL,SOXX,PB_RSI7_R15_H40,0.41472290863332606,0.17292134908994106,0.9183489135442698,0.5748945956781505,0.6203812055268264,-0.8192029468158213,0.3190455262273467,71.5,1.5189144425356045
SOXL,SMH,PB_RSI3_R20_H20_TS8,0.11525004888795598,0.04070269039111318,0.810747473556499,0.3442889370319286,0.6005771524000675,-0.37607397792597874,0.04975676905365489,21.0,1.5177482054101052
SOXL,SOXX,PB_RSI7_R20_H50,0.45660388127242213,0.16207626242695694,0.9031564131656069,0.550509796069918,0.6438795372180022,-0.8472649012861551,0.461085859506661,76.5,1.5157015306145671
SOXL,SOXX,PB_RSI7_R20_H50_TS12,0.4556712695166404,0.1604505071397413,0.9206310377775386,0.549249432700904,0.6275258907684476,-0.8164403039638706,0.4270380475709577,114.5,1.5156945402910829
SOXL,SOXX,TREND_40_250,0.4629264428486036,0.2852695759654751,0.8776306205297817,0.7119750089615386,0.5664904806031209,-0.8667002413081926,0.8107541392293489,328.5,1.5147496413560246
SOXL,SOXX,TREND_40_200,0.4587607402512477,0.29292491518563746,0.8754516238022212,0.7204050942501796,0.5619016779279677,-0.8297231875655874,0.7926616103513353,338.5,1.5139170328855525
SOXL,SMH,PB_RSI10_R15_H60_TS16,0.4706897459254983,0.18493890846077066,0.9182369741328067,0.5859156616002956,0.60520385556854,-0.8459067733891468,0.4902787884531421,85.0,1.5123891993318057
SOXL,SOXX,PB_RSI3_R5_H20_TS8,0.2841762229964879,0.07233567942511598,0.8546021567111755,0.38274870740195377,0.7745934771579503,-0.7930972034013207,0.14817060640683027,77.0,1.5110506504321721
SOXL,SMH,PB_RSI7_R20_H30_TS12,0.37232675483988154,0.05893022297829309,0.9553284085164286,0.3426994604821183,0.6905373177177108,-0.8651683804520982,0.23548343268708669,76.5,1.5110057028438155
SOXL,SMH,PB_RSI3_R20_H20,0.11525004888795598,0.037682568168440955,0.810747473556499,0.3184732728184862,0.6005771524000675,-0.45351895532073716,0.050471590283716165,21.0,1.5097842282454086
SOXL,SMH,PB_RSI3_R20_H20_TS12,0.11525004888795598,0.037682568168440955,0.810747473556499,0.3184732728184862,0.6005771524000675,-0.45351895532073716,0.050471590283716165,21.0,1.5097842282454086
SOXL,SMH,PB_RSI3_R20_H20_TS16,0.11525004888795598,0.037682568168440955,0.810747473556499,0.3184732728184862,0.6005771524000675,-0.45351895532073716,0.050471590283716165,21.0,1.5097842282454086
SOXL,SMH,TREND_20_150_VT45,0.4693479407284945,0.3014440392742348,0.8831413970731509,0.729295119517091,0.5431452655847806,-0.8641296729764705,0.8045686074050753,357.1987965515853,1.5093324621743214
SOXL,SOXX,TREND_40_150,0.41941344431445315,0.36684457243651414,0.840868318121301,0.8004139207303733,0.5318867871794406,-0.788538941789801,0.7601354670251544,364.5,1.506280871701592
SOXL,SOXX,PB_RSI3_R15_H20_TS8,0.07534254555114861,0.06460073463700122,0.6261707030682979,0.48041466816508016,0.7270866453784114,-0.3898210892770233,0.0415509563038159,23.5,1.5056613828064802
SOXL,SOXX,PB_RSI7_R15_H50,0.41583943033003845,0.20989263222448096,0.8901137382143893,0.6320458352695235,0.6014859669385575,-0.8302712893802784,0.39539114810889064,69.5,1.5045574800825683
SOXL,SOXX,PB_RSI5_R5_H20,0.3004345342380984,0.10497523023065614,0.8278005837246212,0.4514504186146745,0.7597016315678469,-0.7748413015122215,0.20501323987161924,93.5,1.502852435061465
SOXL,SMH,TREND_40_150_VT25,0.4307340498518528,0.3038775622563714,0.8742659004090605,0.7447113622612869,0.5377995858280396,-0.8009192665863809,0.7001059637829228,253.8118605747698,1.5001821079306072
SOXL,SMH,TREND_50_150_VT25,0.4242870286650575,0.2875271968834294,0.8678658546418131,0.724221214565515,0.5572979435557777,-0.7613288969952791,0.6932409029054474,233.03847766041162,1.499982700280684
SOXL,SMH,PB_RSI10_R15_H40_TS12,0.4274994158336476,0.17093880900842096,0.876522088135602,0.5671566614012651,0.6451745009447408,-0.7029573842954169,0.4069316050560987,115.5,1.4989551589348693
SOXL,SOXX,PB_RSI3_R15_H20,0.07534254555114861,0.06165133697961722,0.6261707030682979,0.453011698368739,0.7270866453784114,-0.4555955389544126,0.0415509563038159,22.5,1.4973359415287026
SOXL,SOXX,PB_RSI3_R15_H20_TS16,0.07534254555114861,0.06165133697961722,0.6261707030682979,0.453011698368739,0.7270866453784114,-0.4555955389544126,0.0415509563038159,22.5,1.4973359415287026
SOXL,SOXX,PB_RSI3_R15_H20_TS12,0.07534254555114861,0.05694485962830975,0.6261707030682979,0.4270292643777863,0.7270866453784114,-0.49369425210286944,0.0415509563038159,23.5,1.4884870943553108
SOXL,SOXX,MHT_6_1,0.4140387752017004,0.31046841717630214,0.8406049051815938,0.7471312140560254,0.5549840484666653,-0.7460372534050758,0.649235089578863,60.5,1.4876059657504166
SOXL,SOXX,PB_RSI10_R20_H40_TS12,0.4408603853962557,0.12041030473803294,0.9120010248769004,0.48024420185882144,0.6423820886953749,-0.7746705968386749,0.37654597067303486,121.5,1.4846493164059968
SOXL,SOXX,PB_RSI10_R15_H40,0.3974977221321965,0.214196549848217,0.8484410706762753,0.6350335433811257,0.6165423283484407,-0.8192029468158213,0.3862695030797326,79.5,1.480840059794106
SOXL,SOXX,TREND_20_250_VT45,0.4623859851069503,0.283138303826338,0.8779786558868123,0.7095702660649812,0.5333757085110962,-0.8669048434876951,0.8173146335829142,404.2910555893955,1.4803160828273227
SOXL,SMH,TREND_30_150_VT25,0.42487737632507283,0.29226818872021965,0.8672873109476555,0.7291844569652596,0.5338081480288677,-0.795936476230213,0.7044863715602625,260.219789876165,1.479525667577948
SOXL,SOXX,PB_RSI7_R15_H50_TS16,0.40410893611320686,0.21076051836531406,0.8807232285904929,0.6360083389553962,0.5806413945277789,-0.812629207194252,0.3924749877200693,81.5,1.4757469670397778
SOXL,SMH,PB_RSI10_R20_H40_TS12,0.427695942180331,0.09902766841758726,0.9091309788573694,0.43881467283448183,0.6419184000093672,-0.8132740709325805,0.3392952515691189,105.5,1.4602668812841508
SOXL,SMH,PB_RSI7_R5_H50_TS8,0.40860637246264364,0.1272790451128123,0.8816190211180457,0.4959232727356665,0.6409735457427626,-0.8081330028822347,0.4862963380216314,213.5,1.460212907601131
SOXL,SMH,PB_RSI10_R10_H50_TS8,0.4261661571239622,0.20693428858125462,0.8751081823075539,0.6237762498499785,0.5747360396880151,-0.8585587115007187,0.4725585884143644,178.0,1.459255428748691
SOXL,SMH,PB_RSI10_R5_H50,0.4119544591763272,0.25444416114747215,0.844549087830881,0.677980349648009,0.5601354103893625,-0.775205478583203,0.5910772125893108,96.5,1.4514016662059819
SOXL,SOXX,TREND_50_150,0.39759055360345663,0.33814323125861434,0.8214784426302942,0.7704493599241389,0.5140738519857818,-0.7734113533836247,0.7540804917142783,329.5,1.4472362502264178
SOXL,SMH,TREND_63_150_VT35,0.4210469956010726,0.3274820648919272,0.8448211264037171,0.7605581402509161,0.48686907006160435,-0.8648053891527694,0.7683400359923804,229.63048354422054,1.435570763974014
SOXL,SMH,PB_RSI10_R20_H30_TS8,0.3483146518300805,0.10541704669274288,0.8827956262368166,0.4528710089523486,0.6323937151423814,-0.8068787077271735,0.26826731857040836,117.5,1.4311156169636567
SOXL,SOXX,PB_RSI10_R15_H40_TS8,0.36383377891847046,0.18885764861140242,0.864990255244368,0.6155578934980184,0.5540307043587722,-0.8211955448192716,0.33620783627265877,161.5,1.417339257283346
SOXL,SOXX,PB_RSI3_R10_H30_TS12,0.18004034338582364,0.08108656296630135,0.7388990249804732,0.43306756850443834,0.5282353001237582,-0.6130047971429651,0.09517915772601536,41.5,1.4159444987134917
SOXL,SMH,PB_RSI3_R15_H60_TS12,0.2212706132533373,0.08962791071721665,0.7064263855938037,0.4435133409197019,0.5492069891515629,-0.5534790563444084,0.139999903181926,33.5,1.4113256653339004
SOXL,SOXX,TREND_50_250,0.40164709033570756,0.3430011531177033,0.8307839380324884,0.7733085177259074,0.46563492432854847,-0.8625793928900154,0.8015394069913002,314.5,1.4112465683513655
SOXL,SOXX,TREND_30_150_VT25,0.3759358174030062,0.3140725076571993,0.8294638702763466,0.7482200215680164,0.4875822574531235,-0.7710202979220362,0.6490712600985904,321.68561203697493,1.4111373869500738
SOXL,SMH,PB_RSI3_R20_H40_TS12,0.16991782425377866,0.048938556530464306,0.7632084297971795,0.32784248924074155,0.5383285854909385,-0.5433175999935198,0.0942659773068259,26.0,1.4079669158635355
