Date,Open,High,Low,Close,Volume
1993-01-29 14:30:00,24.130410525401995,24.130410525401995,24.01035873174328,24.11326026916504,1827961.026753612
1993-02-01 14:30:00,24.13040534116454,24.284757614135742,24.13040534116454,24.284757614135742,875533.7540459404
1993-02-02 14:30:00,24.267618745208374,24.353370048194975,24.216167963416414,24.336219787597656,366794.71803378087
1993-02-03 14:30:00,24.370518159001772,24.61062178618406,24.353367899917327,24.59347152709961,964635.5730568072
1993-02-04 14:30:00,24.67920366658105,24.74780464967092,24.404799734221566,24.696353912353516,968462.7975806615
1993-02-05 14:30:00,24.679216384887695,24.730667148719984,24.542014348001594,24.679216384887695,896670.3614038067
1993-02-08 14:30:00,24.679216384887695,24.76496765794151,24.64491587566617,24.679216384887695,1086171.9212209089
1993-02-09 14:30:00,24.593468417146976,24.593468417146976,24.45626636182119,24.50771713256836,222482.08984565613
1993-02-10 14:30:00,24.50771456544504,24.559165330802866,24.439113544967938,24.542015075683594,691680.6728237728
1993-02-11 14:30:00,24.57632183796507,24.76497469226906,24.57632183796507,24.662073135375977,35531.53237320659
1993-02-12 14:30:00,24.627765759773496,24.627765759773496,24.473413467407227,24.473413467407227,77440.54083522112
1993-02-16 14:30:00,24.404807021513335,24.404807021513335,23.821698491132835,23.855998992919922,682934.6155168446
1993-02-17 14:30:00,23.856005999338713,23.890306511199732,23.753104463755655,23.838855743408203,384287.26817280834
1993-02-18 14:30:00,24.113255346310577,24.113255346310577,23.49584624782752,23.821701049804688,688947.5730841883
1993-02-19 14:30:00,23.821707970442695,23.907459259033203,23.78740745500649,23.907459259033203,63592.33883983542
1993-02-22 14:30:00,23.976065299611502,24.02751608351625,23.907464254405177,23.993215560913086,935845.7995342369
1993-02-23 14:30:00,24.061798758772824,24.07894900735356,23.85599577580399,23.97604751586914,680930.36348857
1993-02-24 14:30:00,23.993203320745693,24.284757614135742,23.993203320745693,24.284757614135742,47922.03482082879
1993-02-25 14:30:00,24.267618745208374,24.353370048194975,24.216167963416414,24.336219787597656,81084.77373325011
1993-02-26 14:30:00,24.3876756242595,24.3876756242595,24.250473511042852,24.370525360107422,120624.96423700578
1993-03-01 14:30:00,24.456279964622006,24.456279964622006,24.26762703361861,24.30192756652832,121171.58677798945
1993-03-02 14:30:00,24.31906794573236,24.662073135375977,24.284767426768,24.662073135375977,332356.48742937855
1993-03-03 14:30:00,24.696371654394262,24.78212294486091,24.662071138207605,24.764972686767578,510378.6165996276
1993-03-04 14:30:00,24.799275884389214,24.799275884389214,24.62777328491211,24.62777328491211,163080.61851700343
1993-03-05 14:30:00,24.662071318599768,24.764972867912423,24.542019511068336,24.55916976928711,72885.19998092587
1993-03-08 14:30:00,24.61062692553619,25.10798454284668,24.61062692553619,25.10798454284668,92564.17997366266
1993-03-09 14:30:00,25.056523029570553,25.073673284895378,24.970771752946423,25.0222225189209,308486.6609735868
1993-03-10 14:30:00,25.022211061782944,25.073661804199222,24.91930957695039,25.07366180419922,354222.29386983847
1993-03-11 14:30:00,25.09083057005873,25.159431610578373,24.97077874914936,25.00507926940918,129189.00257004974
1993-03-12 14:30:00,24.799274492164656,24.816424751149558,24.593471384345865,24.74782371520996,1172722.8153060963
1993-03-15 14:30:00,24.730672081256735,24.867874145507812,24.730672081256735,24.867874145507812,566318.0100396321
1993-03-16 14:30:00,24.867874145507812,24.93647517763335,24.867874145507812,24.867874145507812,56121.6045985221
1993-03-17 14:30:00,24.833571847654895,24.833571847654895,24.679219536447093,24.713520050048828,39722.43727368415
1993-03-18 14:30:00,24.81642337141366,24.970775693696122,24.81642337141366,24.867874145507812,108052.31015234935
1993-03-19 14:30:00,24.968090299597055,24.968090299597055,24.83024024963379,24.83024024963379,121327.48594909112
1993-03-22 14:30:00,24.589001004045357,24.74408229979617,24.571769748961934,24.6923885345459,332607.8090221918
1993-03-23 14:30:00,24.76130893436315,24.778540186231183,24.70961517875905,24.744077682495117,100108.80307542814
1993-03-24 14:30:00,24.70961517875905,24.847465193703314,24.58899641568282,24.744077682495117,67464.62815952765
1993-03-25 14:30:00,24.761323639760793,24.950867522876568,24.726861115557927,24.899173736572266,199673.4179856535
1993-03-26 14:30:00,24.881919765273317,24.899151011648158,24.744069794274573,24.761301040649414,184076.93390251911
1993-03-29 14:30:00,24.778536441668155,24.985311432836458,24.778536441668155,24.86469268798828,157961.5591588385
1993-03-30 14:30:00,24.8991655693766,24.93362808227539,24.864703056477808,24.93362808227539,101559.62829172482
1993-03-31 14:30:00,25.00255337790335,25.07147840444478,24.916397094726562,24.916397094726562,202393.8284828231
1993-04-01 14:30:00,24.95085904335165,24.95085904335165,24.77854648089756,24.83024024963379,234856.64320489237
1993-04-02 14:30:00,24.623473338418442,24.623473338418442,24.313310623168945,24.313310623168945,107725.71414047205
1993-04-05 13:30:00,24.502850665696418,24.502850665696418,24.3650005916278,24.43392562866211,312295.80608401884
1993-04-06 13:30:00,24.485618581866277,24.485618581866277,24.29607473640496,24.364999771118164,235219.32295659473
1993-04-07 13:30:00,24.399468548958197,24.451162338256836,24.347774759659558,24.451162338256836,50779.79454814406
1993-04-08 13:30:00,24.554542798598888,24.554542798598888,24.31330518513897,24.41669273376465,327892.4827083082
1993-04-12 13:30:00,24.657913562400356,24.77853228702426,24.62345106965067,24.761301040649414,632027.6991628365
1993-04-13 13:30:00,24.744080432256062,24.89916171630224,24.726849178473156,24.813005447387695,264961.85695603275
1993-04-14 13:30:00,24.830239146077417,24.847470401557,24.76131412415909,24.778545379638672,216902.36120222055
1993-04-15 13:30:00,24.76131412415909,24.830239146077417,24.67515784676118,24.778545379638672,269495.74309908005
1993-04-16 13:30:00,24.795776635118255,24.830239146077417,24.74408286867951,24.778545379638672,86869.75837446793
1993-04-19 13:30:00,24.77854316327825,24.84746817903146,24.65792438571014,24.675155639648438,284729.7136683876
1993-04-20 13:30:00,24.640708401328638,24.675170930561265,24.399470696700245,24.55455207824707,506891.11881728715
1993-04-21 13:30:00,24.606234673703653,24.606234673703653,24.468384619509237,24.537309646606445,123141.04698181065
1993-04-22 13:30:00,24.43391737524171,24.640692416499043,24.227142333984375,24.227142333984375,177185.31103763188
1993-04-23 13:30:00,24.17545781816755,24.244382858276367,24.08930151803153,24.123764038085938,192237.82792264267
1993-04-26 13:30:00,24.1409829306551,24.227139186653154,23.86528291146132,23.934207916259766,113529.19050034833
1993-04-27 13:30:00,23.89975846526969,24.192689895629883,23.89975846526969,24.192689895629883,284366.89056402596
1993-04-28 13:30:00,24.158212924497118,24.209906675405456,24.106519173588776,24.140981674194336,155785.27111099803
1993-04-29 13:30:00,24.19268146506759,24.244375228881836,24.054831428229598,24.244375228881836,154153.02373095503
1993-04-30 13:30:00,24.330529055246824,24.416685319606763,24.27883529663086,24.27883529663086,160500.5173185037
1993-05-03 13:30:00,24.313306813852073,24.43392562866211,24.20991925830061,24.43392562866211,145991.94186854537
1993-05-04 13:30:00,24.4856199544664,24.606238771976088,24.45115743517792,24.520082473754883,270402.4601914265
1993-05-05 13:30:00,24.52007948642188,24.67516080432617,24.52007948642188,24.589004516601562,197678.5496427164
1993-05-06 13:30:00,24.554535708849944,24.57176696197896,24.48561069633387,24.50284194946289,99202.01317926236
1993-05-07 13:30:00,24.520087390655025,24.520087390655025,24.416699812057743,24.451162338256836,123322.35818834987
1993-05-10 13:30:00,24.48561069633387,24.64069197449503,24.48561069633387,24.50284194946289,206565.0694902739
1993-05-11 13:30:00,24.50285175868443,24.606239318847656,24.433926718575613,24.606239318847656,77257.84405192998
1993-05-12 13:30:00,24.502852302112554,24.589008604159364,24.502852302112554,24.57177734375,56220.495598434114
1993-05-13 13:30:00,24.468379078222725,24.468379078222725,24.261604043758872,24.27883529663086,234131.2631165969
1993-05-14 13:30:00,24.27884701436216,24.347772059115496,24.244384491985493,24.261615753173828,115161.33255199617
1993-05-17 13:30:00,24.330527994705275,24.347759246826172,24.227140481979898,24.347759246826172,61661.21838073055
1993-05-18 13:30:00,24.365000314145185,24.38223157320752,24.244381500708823,24.330537796020508,190786.98707429456
1993-05-19 13:30:00,24.330533818516937,24.83024024963379,24.17545251230826,24.83024024963379,91040.95358212816
1993-05-20 13:30:00,24.83024868816653,24.899173736572266,24.77855490186223,24.899173736572266,178092.00405259922
1993-05-21 13:30:00,24.916393194784668,24.950855702661272,24.65792438571014,24.675155639648438,401523.3032240829
1993-05-24 13:30:00,24.726851613199926,24.86470165703658,24.726851613199926,24.778545379638672,55313.72923635223
1993-05-25 13:30:00,24.881934018370014,24.881934018370014,24.83024024963379,24.83024024963379,347841.7310169757
1993-05-26 13:30:00,24.899164262579433,25.157633095754996,24.881933007034394,25.14040184020996,185709.04433725667
1993-05-27 13:30:00,25.174867614263356,25.174867614263356,25.019786294257628,25.054248809814453,97569.77822629453
1993-05-28 13:30:00,25.03701562097176,25.03701562097176,24.81300928712962,24.93362808227539,143452.9749620613
1993-06-01 13:30:00,25.019788205501236,25.261025832827006,24.985325687311843,25.174869537353516,51323.87570401796
1993-06-02 13:30:00,25.105939329119884,25.22655811793515,25.00255179584966,25.14040184020996,36815.367187952244
1993-06-03 13:30:00,25.088711325371285,25.088711325371285,25.00255503647921,25.054248809814453,39172.99646260152
